maintenance_id,train_id,maintenance_type,start_date,end_date,duration_days,cost,technician_employee_id,status,workshop_station_id,notes
MNT01113,TR0057,Pantry Car Cleaning,2023-09-07,2023-09-22,15,234516.54,EMP0493,Scheduled,ST025,Critical issue found
MNT01114,TR0054,Safety Audit,2023-09-07,2023-09-27,20,385189.06,EMP0372,Completed,ST004,Critical issue found
MNT01115,TR0157,Pantry Car Cleaning,2024-08-25,2024-09-17,23,336750.48,EMP0364,Completed,ST047,Critical issue found
MNT01116,TR0007,Signaling Equipment,2023-06-03,2023-07-02,29,12280.72,EMP0206,Completed,ST060,Awaiting spare parts
MNT01117,TR0024,AC Servicing,2023-08-26,2023-09-19,24,167156.75,EMP0045,Scheduled,ST024,Awaiting spare parts
MNT01118,TR0112,Signaling Equipment,2023-01-03,2023-01-14,11,181961.56,EMP0350,Completed,ST021,Parts replaced
MNT01119,TR0152,Wheel Replacement,2023-11-11,2023-12-04,23,236751.84,EMP0192,Scheduled,ST060,Critical issue found
MNT01120,TR0102,Pantry Car Cleaning,2024-05-06,2024-06-05,30,33600.51,EMP0213,Completed,ST065,Routine check completed
MNT01121,TR0161,Interior Refurbishment,2024-07-07,2024-08-03,27,276095.38,EMP0388,Completed,ST068,Critical issue found
MNT01122,TR0154,AC Servicing,2024-05-20,2024-06-09,20,158897.68,EMP0415,Completed,ST065,Routine check completed
MNT01123,TR0089,Interior Refurbishment,2024-04-16,2024-05-10,24,51566.92,EMP0434,Completed,ST031,All systems OK
MNT01124,TR0032,Wheel Replacement,2023-06-06,2023-06-14,8,162684.44,EMP0132,Scheduled,ST065,Critical issue found
MNT01125,TR0183,Interior Refurbishment,2024-12-29,2025-01-25,27,475844.74,EMP0318,Completed,ST063,All systems OK
MNT01126,TR0032,Signaling Equipment,2024-02-02,2024-03-03,30,485580.08,EMP0223,Completed,ST002,Awaiting spare parts
MNT01127,TR0167,Safety Audit,2024-06-09,2024-06-23,14,352410.41,EMP0278,In Progress,ST064,All systems OK
MNT01128,TR0104,Brake Inspection,2024-06-28,2024-07-08,10,313746.13,EMP0409,In Progress,ST005,Critical issue found
MNT01129,TR0050,Scheduled Service,2024-03-21,2024-04-13,23,278814.7,EMP0419,Scheduled,ST035,Critical issue found
MNT01130,TR0073,Electrical Check,2024-12-03,2024-12-13,10,110121.63,EMP0129,Cancelled,ST029,Critical issue found
MNT01131,TR0153,Engine Overhaul,2024-08-23,2024-09-10,18,318984.04,EMP0143,Completed,ST007,All systems OK
MNT01132,TR0067,Wheel Replacement,2023-10-26,2023-11-18,23,315983.13,EMP0453,Scheduled,ST016,Parts replaced
MNT01133,TR0027,Electrical Check,2023-12-25,2024-01-17,23,35609.43,EMP0432,In Progress,ST033,Parts replaced
MNT01134,TR0193,Signaling Equipment,2023-05-04,2023-06-01,28,458646.83,EMP0099,Completed,ST060,Awaiting spare parts
MNT01135,TR0051,Electrical Check,2024-09-27,2024-09-29,2,107280.64,EMP0276,Completed,ST030,Routine check completed
MNT01136,TR0038,AC Servicing,2024-06-23,2024-07-06,13,306127.99,EMP0136,Completed,ST073,Routine check completed
MNT01137,TR0065,Signaling Equipment,2023-12-20,2023-12-29,9,120745.09,EMP0187,Scheduled,ST035,Awaiting spare parts
MNT01138,TR0038,Interior Refurbishment,2024-03-09,2024-03-17,8,24101.44,EMP0195,In Progress,ST019,Critical issue found
MNT01139,TR0045,Interior Refurbishment,2023-10-27,2023-11-09,13,495602.86,EMP0471,Completed,ST010,Parts replaced
MNT01140,TR0058,Signaling Equipment,2024-03-09,2024-03-18,9,423981.16,EMP0057,In Progress,ST020,Routine check completed
MNT01141,TR0040,Brake Inspection,2023-01-28,2023-02-03,6,371643.13,EMP0007,Scheduled,ST043,Awaiting spare parts
MNT01142,TR0032,AC Servicing,2023-05-15,2023-05-16,1,411424.34,EMP0333,Completed,ST016,Routine check completed
MNT01143,TR0010,Engine Overhaul,2023-07-29,2023-08-03,5,427220.58,EMP0407,In Progress,ST063,All systems OK
MNT01144,TR0063,AC Servicing,2023-11-25,2023-12-07,12,440148.92,EMP0236,In Progress,ST071,Parts replaced
MNT01145,TR0163,Scheduled Service,2024-02-16,2024-03-16,29,35254.02,EMP0232,Scheduled,ST026,Awaiting spare parts
MNT01146,TR0166,Safety Audit,2024-11-06,2024-11-09,3,242704.56,EMP0048,Completed,ST064,All systems OK
MNT01147,TR0022,Wheel Replacement,2024-10-06,2024-10-24,18,98000.09,EMP0052,Completed,ST006,Parts replaced
MNT01148,TR0031,Safety Audit,2023-12-04,2023-12-20,16,15881.43,EMP0113,Scheduled,ST069,Routine check completed
MNT01149,TR0118,Pantry Car Cleaning,2023-07-07,2023-08-04,28,301464.06,EMP0370,In Progress,ST024,Parts replaced
MNT01150,TR0047,Signaling Equipment,2024-08-29,2024-09-06,8,267893.36,EMP0205,Completed,ST066,Awaiting spare parts
MNT01151,TR0154,Electrical Check,2023-09-22,2023-10-19,27,427103.17,EMP0117,Completed,ST030,Awaiting spare parts
MNT01152,TR0134,Brake Inspection,2024-10-25,2024-11-12,18,199597.23,EMP0113,Completed,ST069,Parts replaced
MNT01153,TR0029,Scheduled Service,2023-07-26,2023-08-22,27,178320.66,EMP0037,Scheduled,ST060,All systems OK
MNT01154,TR0167,Safety Audit,2024-08-16,2024-08-28,12,342619.4,EMP0475,Completed,ST014,Awaiting spare parts
MNT01155,TR0053,Scheduled Service,2024-03-16,2024-03-21,5,421677.45,EMP0230,Completed,ST046,Awaiting spare parts
MNT01156,TR0161,Signaling Equipment,2023-03-17,2023-04-13,27,216146.16,EMP0076,Cancelled,ST069,Parts replaced
MNT01157,TR0150,Electrical Check,2024-07-23,2024-08-10,18,435400.46,EMP0290,Completed,ST051,Routine check completed
MNT01158,TR0048,Electrical Check,2024-05-30,2024-06-02,3,87410.53,EMP0180,Scheduled,ST067,Parts replaced
MNT01159,TR0041,Brake Inspection,2023-07-01,2023-07-11,10,456870.94,EMP0244,In Progress,ST043,Routine check completed
MNT01160,TR0066,Signaling Equipment,2024-08-23,2024-09-04,12,475186.5,EMP0370,In Progress,ST028,Awaiting spare parts
MNT01161,TR0112,Wheel Replacement,2024-09-19,2024-09-25,6,220855.63,EMP0278,Scheduled,ST001,Awaiting spare parts
MNT01162,TR0147,Wheel Replacement,2024-05-11,2024-06-10,30,171310.01,EMP0106,Completed,ST024,Critical issue found
MNT01163,TR0139,Signaling Equipment,2023-01-20,2023-02-07,18,201828.06,EMP0391,Completed,ST060,Routine check completed
MNT01164,TR0052,Safety Audit,2024-12-24,2025-01-10,17,157159.05,EMP0128,Scheduled,ST002,Routine check completed
MNT01165,TR0037,Brake Inspection,2024-11-10,2024-11-13,3,438803.82,EMP0090,Deferred,ST058,Critical issue found
MNT01166,TR0002,Interior Refurbishment,2024-01-25,2024-01-28,3,421759.97,EMP0471,Completed,ST022,All systems OK
MNT01167,TR0112,Electrical Check,2023-07-16,2023-07-28,12,461405.39,EMP0192,Completed,ST022,All systems OK
MNT01168,TR0078,Engine Overhaul,2024-11-20,2024-11-21,1,13918.36,EMP0250,Scheduled,ST069,Routine check completed
MNT01169,TR0178,Interior Refurbishment,2024-12-12,2025-01-07,26,116070.29,EMP0237,Deferred,ST055,All systems OK
MNT01170,TR0023,AC Servicing,2024-04-27,2024-05-17,20,433913.42,EMP0313,Completed,ST005,Awaiting spare parts
MNT01171,TR0192,Electrical Check,2023-09-20,2023-10-15,25,476164.51,EMP0455,Scheduled,ST055,All systems OK
MNT01172,TR0024,Safety Audit,2023-12-20,2024-01-02,13,25524.45,EMP0356,Completed,ST054,Parts replaced
MNT01173,TR0075,Electrical Check,2023-10-24,2023-11-15,22,267843.68,EMP0035,Completed,ST075,All systems OK
MNT01174,TR0129,Pantry Car Cleaning,2024-09-23,2024-09-29,6,280628.05,EMP0329,Completed,ST069,All systems OK
MNT01175,TR0172,AC Servicing,2024-07-20,2024-07-23,3,491988.27,EMP0018,Scheduled,ST059,Awaiting spare parts
MNT01176,TR0175,Signaling Equipment,2024-04-05,2024-04-30,25,234157.97,EMP0149,Completed,ST071,Critical issue found
MNT01177,TR0166,Safety Audit,2024-03-30,2024-04-15,16,167848.25,EMP0067,Completed,ST054,Routine check completed
MNT01178,TR0063,Wheel Replacement,2024-04-20,2024-05-08,18,30091.03,EMP0376,Deferred,ST002,Critical issue found
MNT01179,TR0114,Wheel Replacement,2023-09-30,2023-10-02,2,53775.09,EMP0172,Completed,ST046,Critical issue found
MNT01180,TR0090,Brake Inspection,2024-04-24,2024-05-10,16,386031.18,EMP0005,Scheduled,ST038,Awaiting spare parts
MNT01181,TR0198,Signaling Equipment,2023-09-07,2023-09-30,23,146747.34,EMP0173,Completed,ST069,Awaiting spare parts
MNT01182,TR0028,Electrical Check,2023-06-05,2023-06-07,2,87861.95,EMP0288,Completed,ST067,Critical issue found
MNT01183,TR0039,Interior Refurbishment,2023-10-23,2023-10-30,7,249950.34,EMP0244,Completed,ST036,Critical issue found
MNT01184,TR0025,Signaling Equipment,2023-12-13,2023-12-18,5,64275.62,EMP0394,Cancelled,ST039,Critical issue found
MNT01185,TR0046,Wheel Replacement,2024-05-11,2024-05-26,15,17533.84,EMP0097,Completed,ST071,Awaiting spare parts
MNT01186,TR0007,Electrical Check,2023-06-11,2023-06-28,17,433381.78,EMP0433,Deferred,ST022,All systems OK
MNT01187,TR0056,AC Servicing,2023-08-15,2023-08-29,14,166518.96,EMP0005,Completed,ST015,Awaiting spare parts
MNT01188,TR0127,Pantry Car Cleaning,2023-12-08,2023-12-09,1,202253.78,EMP0242,Completed,ST074,Awaiting spare parts
MNT01189,TR0007,Electrical Check,2023-05-15,2023-05-23,8,20247.55,EMP0190,Completed,ST037,All systems OK
MNT01190,TR0179,AC Servicing,2023-05-21,2023-06-13,23,375668.65,EMP0316,In Progress,ST023,Routine check completed
MNT01191,TR0001,Signaling Equipment,2023-08-28,2023-09-19,22,329486.64,EMP0049,Cancelled,ST049,Critical issue found
MNT01192,TR0154,Scheduled Service,2023-04-17,2023-05-12,25,425404.75,EMP0053,Completed,ST012,Critical issue found
MNT01193,TR0109,Electrical Check,2023-03-02,2023-03-24,22,165705.9,EMP0235,Completed,ST037,Critical issue found
MNT01194,TR0156,Electrical Check,2024-03-26,2024-04-22,27,132451.48,EMP0179,Completed,ST030,Routine check completed
MNT01195,TR0181,Pantry Car Cleaning,2024-10-26,2024-11-09,14,189903.56,EMP0029,Completed,ST065,Awaiting spare parts
MNT01196,TR0122,Electrical Check,2023-03-24,2023-04-05,12,447902.2,EMP0328,Completed,ST051,Parts replaced
MNT01197,TR0093,Electrical Check,2023-12-02,2024-01-01,30,57488.38,EMP0247,Completed,ST045,Parts replaced
MNT01198,TR0150,Brake Inspection,2023-09-23,2023-09-26,3,430707.19,EMP0031,In Progress,ST007,Awaiting spare parts
MNT01199,TR0059,Signaling Equipment,2024-07-31,2024-08-10,10,184638.62,EMP0250,Completed,ST045,Routine check completed
MNT01200,TR0122,AC Servicing,2024-06-21,2024-07-21,30,221766.11,EMP0018,Scheduled,ST064,Routine check completed
MNT01201,TR0036,Brake Inspection,2024-08-15,2024-08-23,8,449813.99,EMP0132,Completed,ST042,Awaiting spare parts
MNT01202,TR0062,Engine Overhaul,2024-07-15,2024-08-12,28,135167.64,EMP0035,Completed,ST066,Parts replaced
MNT01203,TR0019,Engine Overhaul,2024-08-25,2024-09-09,15,50780.18,EMP0153,Completed,ST066,Awaiting spare parts
MNT01204,TR0163,Brake Inspection,2024-10-01,2024-10-07,6,174521.25,EMP0338,In Progress,ST001,Parts replaced
MNT01205,TR0158,Brake Inspection,2024-10-05,2024-10-20,15,366888.36,EMP0474,Completed,ST074,Parts replaced
MNT01206,TR0117,Engine Overhaul,2023-04-06,2023-04-18,12,176724.13,EMP0192,Completed,ST053,Awaiting spare parts
MNT01207,TR0199,Interior Refurbishment,2023-01-02,2023-01-06,4,136012.83,EMP0282,In Progress,ST008,Routine check completed
MNT01208,TR0157,Electrical Check,2024-01-30,2024-02-16,17,271998.83,EMP0046,Deferred,ST014,Parts replaced
MNT01209,TR0198,Electrical Check,2024-08-23,2024-09-03,11,486857.32,EMP0024,Completed,ST055,Routine check completed
MNT01210,TR0053,Brake Inspection,2023-02-19,2023-03-19,28,85751.25,EMP0457,Completed,ST052,Awaiting spare parts
MNT01211,TR0013,Scheduled Service,2024-04-30,2024-05-10,10,258290.63,EMP0301,In Progress,ST037,Critical issue found
MNT01212,TR0067,Safety Audit,2023-06-11,2023-07-09,28,199622.88,EMP0272,Completed,ST067,Routine check completed
MNT01213,TR0080,AC Servicing,2023-01-09,2023-02-06,28,438701.11,EMP0357,Completed,ST018,Critical issue found
MNT01214,TR0089,Electrical Check,2023-10-30,2023-11-03,4,336604.92,EMP0279,Scheduled,ST055,Routine check completed
MNT01215,TR0167,Safety Audit,2024-07-13,2024-08-10,28,200376.21,EMP0488,Completed,ST072,Awaiting spare parts
MNT01216,TR0080,Wheel Replacement,2024-12-10,2024-12-12,2,430296.04,EMP0036,Completed,ST008,Awaiting spare parts
MNT01217,TR0077,AC Servicing,2024-12-01,2024-12-04,3,160433.28,EMP0349,Cancelled,ST050,Critical issue found
MNT01218,TR0095,Pantry Car Cleaning,2024-02-04,2024-02-07,3,269713.22,EMP0146,Completed,ST039,Critical issue found
MNT01219,TR0172,Scheduled Service,2024-07-01,2024-07-21,20,156919.33,EMP0182,Completed,ST013,Parts replaced
MNT01220,TR0200,Engine Overhaul,2023-03-17,2023-04-09,23,209452.31,EMP0335,Completed,ST026,Critical issue found
MNT01221,TR0043,Interior Refurbishment,2024-06-09,2024-06-26,17,151416.53,EMP0215,Completed,ST035,Awaiting spare parts
MNT01222,TR0144,Engine Overhaul,2023-02-02,2023-02-18,16,243677.7,EMP0414,In Progress,ST035,All systems OK
MNT01223,TR0116,Signaling Equipment,2024-10-25,2024-11-06,12,130704.7,EMP0039,Completed,ST041,Parts replaced
MNT01224,TR0134,Signaling Equipment,2023-12-15,2024-01-09,25,481255.72,EMP0152,Completed,ST003,Critical issue found
MNT01225,TR0079,Scheduled Service,2024-02-28,2024-03-12,13,453671.04,EMP0490,In Progress,ST064,Awaiting spare parts
MNT01226,TR0087,Scheduled Service,2024-08-27,2024-09-13,17,6430.79,EMP0254,Completed,ST010,Routine check completed
MNT01227,TR0179,Interior Refurbishment,2023-10-07,2023-10-29,22,6127.42,EMP0046,Cancelled,ST015,Awaiting spare parts
MNT01228,TR0027,Engine Overhaul,2024-12-30,2025-01-21,22,356220.84,EMP0158,Completed,ST007,Routine check completed
MNT01229,TR0037,Scheduled Service,2024-09-05,2024-09-20,15,260113.09,EMP0480,Completed,ST023,Routine check completed
MNT01230,TR0129,Safety Audit,2024-11-23,2024-12-07,14,478871.18,EMP0440,Completed,ST042,Critical issue found
MNT01231,TR0158,Interior Refurbishment,2024-09-30,2024-10-08,8,53710.72,EMP0263,Scheduled,ST072,Routine check completed
MNT01232,TR0052,Wheel Replacement,2023-11-02,2023-11-12,10,98955.83,EMP0215,In Progress,ST072,Critical issue found
MNT01233,TR0115,AC Servicing,2023-11-03,2023-11-09,6,279265.45,EMP0028,Completed,ST024,Parts replaced
MNT01234,TR0179,Pantry Car Cleaning,2023-08-31,2023-09-17,17,13790.61,EMP0031,Scheduled,ST049,Parts replaced
MNT01235,TR0097,AC Servicing,2023-01-08,2023-01-27,19,58705.34,EMP0020,Scheduled,ST068,Routine check completed
MNT01236,TR0176,Electrical Check,2024-11-22,2024-11-23,1,257810.04,EMP0404,Completed,ST050,Routine check completed
MNT01237,TR0019,Pantry Car Cleaning,2024-06-23,2024-07-02,9,92278.12,EMP0241,Completed,ST051,Awaiting spare parts
MNT01238,TR0011,Interior Refurbishment,2024-09-28,2024-10-19,21,212315.3,EMP0038,Completed,ST054,Parts replaced
MNT01239,TR0095,Interior Refurbishment,2023-11-19,2023-12-15,26,412225.23,EMP0049,Completed,ST024,Parts replaced
MNT01240,TR0046,Pantry Car Cleaning,2023-01-09,2023-01-30,21,169419.91,EMP0381,Completed,ST019,Routine check completed
MNT01241,TR0070,Wheel Replacement,2024-12-28,2024-12-31,3,497243.89,EMP0214,Completed,ST062,Critical issue found
MNT01242,TR0037,Wheel Replacement,2024-06-19,2024-07-01,12,199004.14,EMP0382,Completed,ST053,All systems OK
MNT01243,TR0106,Interior Refurbishment,2024-01-30,2024-02-26,27,130765.87,EMP0109,Completed,ST067,Routine check completed
MNT01244,TR0052,Wheel Replacement,2023-03-16,2023-03-29,13,166081.83,EMP0048,Cancelled,ST059,Routine check completed
MNT01245,TR0107,Scheduled Service,2023-05-20,2023-05-25,5,215654.61,EMP0493,Completed,ST065,Awaiting spare parts
MNT01246,TR0134,Engine Overhaul,2023-05-21,2023-06-08,18,113103.59,EMP0450,Completed,ST036,Awaiting spare parts
MNT01247,TR0187,Pantry Car Cleaning,2024-05-29,2024-06-04,6,184764.06,EMP0169,Completed,ST053,All systems OK
MNT01248,TR0094,Electrical Check,2024-02-20,2024-03-06,15,425279.62,EMP0487,Completed,ST003,Parts replaced
MNT01249,TR0080,AC Servicing,2024-01-08,2024-01-18,10,293367.93,EMP0318,In Progress,ST044,Parts replaced
MNT01250,TR0069,Wheel Replacement,2024-02-05,2024-02-13,8,95792.26,EMP0236,Completed,ST006,Parts replaced
MNT01251,TR0065,Scheduled Service,2024-11-08,2024-11-25,17,207372.26,EMP0193,Scheduled,ST060,Parts replaced
MNT01252,TR0089,Scheduled Service,2023-08-28,2023-09-03,6,144253.97,EMP0190,Scheduled,ST054,All systems OK
MNT01253,TR0172,AC Servicing,2024-02-10,2024-02-20,10,279846.98,EMP0296,Scheduled,ST037,Routine check completed
MNT01254,TR0017,Pantry Car Cleaning,2023-09-06,2023-09-16,10,348859.52,EMP0326,Completed,ST071,All systems OK
MNT01255,TR0003,Engine Overhaul,2024-07-26,2024-08-18,23,455596.47,EMP0007,In Progress,ST004,Routine check completed
MNT01256,TR0153,Engine Overhaul,2024-02-06,2024-02-23,17,221623.88,EMP0463,Completed,ST069,Critical issue found
MNT01257,TR0117,Safety Audit,2024-07-05,2024-07-27,22,182070.38,EMP0328,Completed,ST028,Routine check completed
MNT01258,TR0191,Brake Inspection,2023-02-12,2023-03-11,27,238411.52,EMP0466,Completed,ST033,Critical issue found
MNT01259,TR0099,AC Servicing,2024-05-29,2024-06-27,29,353639.32,EMP0395,Scheduled,ST011,Awaiting spare parts
MNT01260,TR0047,Signaling Equipment,2023-03-01,2023-03-12,11,282383.97,EMP0275,Deferred,ST040,Awaiting spare parts
MNT01261,TR0130,Pantry Car Cleaning,2023-07-19,2023-07-21,2,121223.92,EMP0429,Completed,ST028,All systems OK
MNT01262,TR0003,Signaling Equipment,2023-01-12,2023-01-21,9,151498.86,EMP0027,Completed,ST060,Critical issue found
MNT01263,TR0018,Interior Refurbishment,2023-10-02,2023-10-21,19,249144.8,EMP0471,Completed,ST070,Awaiting spare parts
MNT01264,TR0049,Wheel Replacement,2024-09-01,2024-09-17,16,257031.9,EMP0147,Completed,ST025,All systems OK
MNT01265,TR0181,Safety Audit,2023-03-26,2023-04-20,25,131516.89,EMP0134,Completed,ST072,Parts replaced
MNT01266,TR0008,Electrical Check,2024-06-16,2024-06-20,4,350533.42,EMP0009,Completed,ST033,Parts replaced
MNT01267,TR0016,Electrical Check,2023-01-02,2023-01-16,14,303885.93,EMP0386,Completed,ST065,Awaiting spare parts
MNT01268,TR0086,Pantry Car Cleaning,2023-05-15,2023-06-05,21,423398.76,EMP0202,Completed,ST025,Parts replaced
MNT01269,TR0061,Wheel Replacement,2023-04-07,2023-04-18,11,119208.3,EMP0467,Completed,ST020,Critical issue found
MNT01270,TR0200,Brake Inspection,2023-05-11,2023-06-02,22,91250,EMP0412,Scheduled,ST065,Awaiting spare parts
MNT01271,TR0088,Safety Audit,2023-06-09,2023-06-16,7,335803.15,EMP0201,Completed,ST020,Awaiting spare parts
MNT01272,TR0172,Wheel Replacement,2023-07-30,2023-08-11,12,289481.31,EMP0296,Completed,ST028,Critical issue found
MNT01273,TR0029,Signaling Equipment,2024-09-21,2024-10-03,12,382115.04,EMP0394,In Progress,ST022,Awaiting spare parts
MNT01274,TR0094,Electrical Check,2023-05-19,2023-05-24,5,30412.33,EMP0415,Completed,ST038,Awaiting spare parts
MNT01275,TR0149,Wheel Replacement,2024-11-26,2024-12-17,21,337851.75,EMP0070,Completed,ST042,All systems OK
MNT01276,TR0165,Brake Inspection,2024-04-02,2024-04-18,16,19684.4,EMP0168,Completed,ST059,Critical issue found
MNT01277,TR0121,Brake Inspection,2023-02-18,2023-02-21,3,8423.55,EMP0372,Completed,ST047,Parts replaced
MNT01278,TR0087,Interior Refurbishment,2024-11-24,2024-12-08,14,485601.9,EMP0389,Completed,ST003,Critical issue found
MNT01279,TR0030,Wheel Replacement,2024-10-15,2024-11-02,18,431618.54,EMP0228,Deferred,ST017,Parts replaced
MNT01280,TR0103,Signaling Equipment,2024-05-28,2024-06-04,7,122030.77,EMP0334,Scheduled,ST065,All systems OK
MNT01281,TR0115,Pantry Car Cleaning,2024-03-18,2024-04-02,15,101893.65,EMP0149,In Progress,ST059,Critical issue found
MNT01282,TR0184,Signaling Equipment,2024-01-21,2024-01-31,10,276350.29,EMP0468,Scheduled,ST052,Routine check completed
MNT01283,TR0178,Engine Overhaul,2024-11-22,2024-12-05,13,25692.06,EMP0073,In Progress,ST008,Parts replaced
MNT01284,TR0196,Scheduled Service,2023-03-13,2023-03-18,5,459658.25,EMP0497,Completed,ST038,Routine check completed
MNT01285,TR0024,Pantry Car Cleaning,2024-08-22,2024-08-30,8,358435.31,EMP0299,Completed,ST015,Parts replaced
MNT01286,TR0170,Engine Overhaul,2024-01-21,2024-01-23,2,481924.97,EMP0132,Scheduled,ST073,Critical issue found
MNT01287,TR0095,Electrical Check,2024-08-29,2024-09-07,9,284601.65,EMP0354,Completed,ST071,All systems OK
MNT01288,TR0049,Wheel Replacement,2024-08-18,2024-09-09,22,416021.94,EMP0452,Scheduled,ST025,Parts replaced
MNT01289,TR0172,Interior Refurbishment,2024-06-07,2024-06-09,2,354637.59,EMP0175,Completed,ST036,Routine check completed
MNT01290,TR0053,Wheel Replacement,2023-08-30,2023-09-12,13,437033.23,EMP0077,Completed,ST043,Routine check completed
MNT01291,TR0093,Signaling Equipment,2024-07-10,2024-07-28,18,377533.13,EMP0263,Deferred,ST072,All systems OK
MNT01292,TR0049,Electrical Check,2023-11-07,2023-11-18,11,411294.55,EMP0461,Scheduled,ST009,Awaiting spare parts
MNT01293,TR0021,Pantry Car Cleaning,2023-08-23,2023-09-13,21,386696.76,EMP0078,Scheduled,ST017,Awaiting spare parts
MNT01294,TR0034,Wheel Replacement,2024-08-16,2024-08-23,7,474506.58,EMP0042,Scheduled,ST025,All systems OK
MNT01295,TR0009,Safety Audit,2023-02-02,2023-02-14,12,372387.56,EMP0325,Scheduled,ST068,Awaiting spare parts
MNT01296,TR0179,Pantry Car Cleaning,2024-11-13,2024-12-10,27,105377.21,EMP0031,Completed,ST073,Critical issue found
MNT01297,TR0157,Pantry Car Cleaning,2023-02-10,2023-02-14,4,400395.93,EMP0206,Scheduled,ST053,Parts replaced
MNT01298,TR0171,Engine Overhaul,2024-01-09,2024-02-05,27,127544.21,EMP0210,Completed,ST014,Routine check completed
MNT01299,TR0082,Engine Overhaul,2023-11-22,2023-11-30,8,340149.34,EMP0103,Completed,ST004,Awaiting spare parts
MNT01300,TR0180,Engine Overhaul,2023-12-20,2024-01-03,14,317145.05,EMP0025,Completed,ST060,Routine check completed
MNT01301,TR0176,Signaling Equipment,2024-06-19,2024-06-23,4,418718.04,EMP0460,Completed,ST057,Parts replaced
MNT01302,TR0031,Pantry Car Cleaning,2023-05-21,2023-06-18,28,54252.39,EMP0183,Completed,ST072,Critical issue found
MNT01303,TR0016,AC Servicing,2024-12-20,2024-12-27,7,171196.46,EMP0066,Scheduled,ST062,Routine check completed
MNT01304,TR0182,Brake Inspection,2024-06-17,2024-06-24,7,88419.14,EMP0274,Completed,ST005,All systems OK
MNT01305,TR0102,Brake Inspection,2023-09-20,2023-10-15,25,207262.62,EMP0439,Completed,ST012,Critical issue found
MNT01306,TR0103,Pantry Car Cleaning,2024-04-06,2024-04-09,3,187681.92,EMP0347,Scheduled,ST021,Routine check completed
MNT01307,TR0196,Wheel Replacement,2024-09-29,2024-10-07,8,124410.81,EMP0483,Cancelled,ST057,Parts replaced
MNT01308,TR0017,Wheel Replacement,2024-03-08,2024-03-25,17,235297.57,EMP0228,Scheduled,ST066,Routine check completed
MNT01309,TR0100,Signaling Equipment,2024-01-09,2024-01-13,4,53672.36,EMP0048,Completed,ST057,Awaiting spare parts
MNT01310,TR0144,Wheel Replacement,2023-06-05,2023-06-08,3,116609.05,EMP0015,Completed,ST063,Routine check completed
MNT01311,TR0174,Safety Audit,2023-11-26,2023-11-28,2,331244.1,EMP0207,Completed,ST020,Awaiting spare parts
MNT01312,TR0157,Engine Overhaul,2024-07-07,2024-07-21,14,306294.95,EMP0481,Completed,ST048,Parts replaced
MNT01313,TR0129,Brake Inspection,2023-10-10,2023-10-26,16,48326.45,EMP0275,Completed,ST009,Routine check completed
MNT01314,TR0006,Brake Inspection,2023-07-20,2023-08-05,16,81775.63,EMP0220,Scheduled,ST040,Critical issue found
MNT01315,TR0142,AC Servicing,2024-06-07,2024-06-19,12,318846.83,EMP0217,In Progress,ST067,Routine check completed
MNT01316,TR0108,Engine Overhaul,2023-09-19,2023-10-11,22,455573.09,EMP0022,Completed,ST047,Awaiting spare parts
MNT01317,TR0028,Wheel Replacement,2023-08-18,2023-08-21,3,251610.83,EMP0264,Completed,ST006,Routine check completed
MNT01318,TR0172,Brake Inspection,2024-07-24,2024-08-04,11,154604.36,EMP0331,Scheduled,ST014,Critical issue found
MNT01319,TR0068,Electrical Check,2023-09-17,2023-09-26,9,15374.27,EMP0104,Completed,ST061,Awaiting spare parts
MNT01320,TR0157,Safety Audit,2023-02-23,2023-02-24,1,489641.19,EMP0498,Completed,ST045,Critical issue found
MNT01321,TR0180,Safety Audit,2024-07-21,2024-08-08,18,368839.73,EMP0059,Cancelled,ST066,Parts replaced
MNT01322,TR0147,Engine Overhaul,2023-12-16,2024-01-11,26,184099.1,EMP0151,Completed,ST061,Awaiting spare parts
MNT01323,TR0140,AC Servicing,2023-03-22,2023-04-07,16,224186.33,EMP0450,Scheduled,ST043,Routine check completed
MNT01324,TR0177,Signaling Equipment,2024-08-28,2024-09-16,19,323875.36,EMP0373,Completed,ST053,Routine check completed
MNT01325,TR0148,Wheel Replacement,2024-03-18,2024-03-30,12,203227.36,EMP0452,Completed,ST016,Critical issue found
MNT01326,TR0138,Electrical Check,2023-09-10,2023-10-03,23,362452.13,EMP0155,In Progress,ST002,Critical issue found
MNT01327,TR0165,Safety Audit,2023-02-08,2023-02-12,4,359827.02,EMP0191,Completed,ST041,Awaiting spare parts
MNT01328,TR0099,Safety Audit,2024-02-07,2024-02-13,6,213365.25,EMP0419,Completed,ST055,Routine check completed
MNT01329,TR0076,Electrical Check,2024-10-19,2024-11-04,16,37043.04,EMP0203,Completed,ST029,Routine check completed
MNT01330,TR0091,Brake Inspection,2023-06-24,2023-07-07,13,129021.83,EMP0224,Completed,ST019,All systems OK
MNT01331,TR0144,Electrical Check,2023-10-03,2023-10-17,14,499039.29,EMP0103,Completed,ST012,All systems OK
MNT01332,TR0031,Engine Overhaul,2023-05-18,2023-06-13,26,374640.19,EMP0021,Completed,ST020,Parts replaced
MNT01333,TR0096,Scheduled Service,2024-05-02,2024-05-14,12,261699.44,EMP0321,Deferred,ST025,Awaiting spare parts
MNT01334,TR0089,Safety Audit,2023-07-27,2023-08-15,19,386306.65,EMP0036,In Progress,ST031,Routine check completed
