ticket_id,schedule_id,passenger_id,class,route_id,fare,booking_date,seat_number,coach_number,ticket_status,concession_type
TK0002371,SCH00218,PAS003070,Chair Car,RT0079,602.86,2024-03-12,E51,C11,Waitlisted,
TK0002372,SCH00163,PAS000012,AC 2 Tier,RT0093,2352.44,2024-02-18,E12,C17,Confirmed,Military
TK0002373,SCH00686,PAS002778,First Class,RT0116,7428.64,2023-12-21,E27,C14,Confirmed,
TK0002374,SCH00993,PAS002806,Chair Car,RT0055,2224.28,2023-07-26,B44,C10,Waitlisted,Differently Abled
TK0002375,SCH00815,PAS001638,Chair Car,RT0052,1453.54,2023-09-03,B52,C06,RAC,Senior Citizen
TK0002376,SCH00860,PAS000426,General,RT0025,744.72,2024-05-23,C20,C10,Confirmed,Differently Abled
TK0002377,SCH00787,PAS001195,Sleeper,RT0134,490.47,2023-11-02,D15,C12,Confirmed,
TK0002378,SCH00978,PAS001047,Sleeper,RT0081,1467.68,2024-03-02,E28,C09,Waitlisted,Senior Citizen
TK0002379,SCH00847,PAS001337,General,RT0111,275.07,2023-09-24,B1,C11,Confirmed,Military
TK0002380,SCH00459,PAS000225,Sleeper,RT0031,733.37,2023-12-20,D11,C10,Confirmed,Student
TK0002381,SCH00156,PAS000539,Chair Car,RT0033,2397.39,2024-09-08,C26,C05,Confirmed,
TK0002382,SCH00425,PAS001256,Vistadome,RT0040,1547.23,2023-12-13,A28,C14,Cancelled,
TK0002383,SCH00940,PAS003397,Chair Car,RT0108,2151.45,2024-04-20,A60,C07,Confirmed,
TK0002384,SCH00049,PAS000550,Vistadome,RT0014,1863.61,2024-10-06,C46,C12,Confirmed,Differently Abled
TK0002385,SCH00240,PAS004159,General,RT0034,754.46,2024-08-10,D36,C09,Confirmed,
TK0002386,SCH00999,PAS000843,First Class,RT0019,8946.11,2023-03-13,E23,C13,Confirmed,Senior Citizen
TK0002387,SCH00736,PAS003871,Vistadome,RT0140,1177.96,2024-07-19,E32,C11,Cancelled,
TK0002388,SCH00091,PAS002945,General,RT0031,358.86,2024-03-08,D9,C08,Confirmed,
TK0002389,SCH00274,PAS000468,General,RT0119,599.11,2024-02-13,C31,C03,Confirmed,
TK0002390,SCH00849,PAS001449,Vistadome,RT0028,3743.21,2024-11-03,A54,C01,Confirmed,
TK0002391,SCH00804,PAS000574,Vistadome,RT0147,2659.25,2023-03-12,A28,C11,Cancelled,
TK0002392,SCH00823,PAS004848,Sleeper,RT0015,1165.54,2024-01-22,D59,C01,Cancelled,Military
TK0002393,SCH00961,PAS000519,AC 2 Tier,RT0109,8457.38,2023-07-10,E6,C02,Confirmed,Student
TK0002394,SCH00649,PAS002404,AC 3 Tier,RT0056,1433.03,2023-07-06,E13,C15,RAC,
TK0002395,SCH00923,PAS001942,Sleeper,RT0071,801.13,2023-08-24,A10,C13,Confirmed,Senior Citizen
TK0002396,SCH00905,PAS003334,Chair Car,RT0041,1397.82,2023-01-28,B26,C13,Confirmed,Military
TK0002397,SCH00398,PAS001098,Sleeper,RT0025,1754.13,2023-07-20,B19,C05,Cancelled,
TK0002398,SCH00522,PAS004091,First Class,RT0059,7853.91,2023-09-30,E33,C13,RAC,Differently Abled
TK0002399,SCH00113,PAS000665,General,RT0005,241.67,2023-02-03,E26,C17,Confirmed,
TK0002400,SCH00605,PAS000566,AC 3 Tier,RT0090,3267.84,2023-12-03,B44,C14,Confirmed,Military
TK0002401,SCH00752,PAS002310,First Class,RT0135,5150.35,2024-05-09,E58,C05,Confirmed,Senior Citizen
TK0002402,SCH00916,PAS001021,General,RT0134,271.32,2023-06-24,A47,C07,Confirmed,
TK0002403,SCH00504,PAS001218,AC 3 Tier,RT0034,3354.5,2023-07-21,B42,C08,Confirmed,Senior Citizen
TK0002404,SCH00863,PAS003748,AC 2 Tier,RT0079,1720.44,2024-08-21,B57,C17,Confirmed,
TK0002405,SCH00327,PAS002340,Vistadome,RT0073,404.12,2024-10-23,C45,C10,Confirmed,
TK0002406,SCH00188,PAS002417,Sleeper,RT0052,843.98,2023-05-03,E3,C16,Confirmed,Student
TK0002407,SCH00743,PAS002453,General,RT0031,316.53,2023-03-30,A1,C16,Cancelled,
TK0002408,SCH00565,PAS003762,General,RT0145,169.44,2024-01-10,C48,C07,Confirmed,Military
TK0002409,SCH00001,PAS002261,Vistadome,RT0081,6646.36,2024-10-15,C22,C16,Confirmed,
TK0002410,SCH00883,PAS003029,AC 3 Tier,RT0120,3553.74,2023-03-25,B11,C13,Waitlisted,Senior Citizen
TK0002411,SCH00895,PAS002829,AC 3 Tier,RT0116,2167.96,2023-03-01,C18,C19,Cancelled,Senior Citizen
TK0002412,SCH00124,PAS001339,AC 3 Tier,RT0097,4066.72,2023-02-25,C60,C03,Confirmed,Military
TK0002413,SCH00919,PAS001984,First Class,RT0042,3496.47,2023-03-02,A4,C19,Confirmed,
TK0002414,SCH00355,PAS004186,AC 2 Tier,RT0061,1151.99,2023-07-27,A9,C20,Confirmed,
TK0002415,SCH00945,PAS004718,AC 2 Tier,RT0061,985.51,2024-10-29,E31,C01,Cancelled,Senior Citizen
TK0002416,SCH00036,PAS000628,AC 3 Tier,RT0127,1369.98,2023-03-06,E26,C16,Confirmed,
TK0002417,SCH00857,PAS001824,First Class,RT0098,6531.93,2024-02-27,C26,C03,Confirmed,Senior Citizen
TK0002418,SCH00586,PAS004914,Chair Car,RT0063,528.05,2024-08-30,A19,C10,Waitlisted,Senior Citizen
TK0002419,SCH00027,PAS002684,Sleeper,RT0084,204.57,2024-01-27,C38,C09,Confirmed,
TK0002420,SCH00063,PAS001987,AC 2 Tier,RT0108,5647.25,2023-03-17,B30,C01,Cancelled,
TK0002421,SCH00673,PAS002966,Sleeper,RT0015,1682.07,2023-01-19,E7,C16,Waitlisted,Differently Abled
TK0002422,SCH00635,PAS002977,AC 3 Tier,RT0113,3015.78,2024-01-14,A30,C16,RAC,
TK0002423,SCH00572,PAS004570,General,RT0080,692.01,2023-03-13,D24,C07,Confirmed,Senior Citizen
TK0002424,SCH00121,PAS002970,Chair Car,RT0075,1980.04,2024-12-06,A27,C10,Confirmed,
TK0002425,SCH00657,PAS004829,General,RT0034,619.01,2024-09-02,B25,C15,RAC,
TK0002426,SCH00467,PAS002066,Vistadome,RT0027,817.37,2023-04-17,E36,C14,Confirmed,
TK0002427,SCH00566,PAS004024,Chair Car,RT0091,627.91,2023-01-06,A38,C18,Confirmed,Student
TK0002428,SCH00650,PAS001585,Sleeper,RT0113,1254.84,2024-12-24,C54,C16,Waitlisted,
TK0002429,SCH00666,PAS000772,First Class,RT0082,13270.32,2024-06-15,C7,C07,Waitlisted,
TK0002430,SCH00868,PAS001674,AC 3 Tier,RT0043,2867.25,2024-01-27,C26,C06,Confirmed,Senior Citizen
TK0002431,SCH00500,PAS001409,General,RT0129,499.94,2024-12-22,A38,C10,Waitlisted,Senior Citizen
TK0002432,SCH00030,PAS001488,Vistadome,RT0129,5001.52,2023-04-20,B39,C13,Confirmed,Student
TK0002433,SCH00704,PAS000038,AC 3 Tier,RT0112,2915.44,2023-08-19,E56,C05,Waitlisted,Student
TK0002434,SCH00056,PAS001892,Sleeper,RT0089,720.65,2023-09-04,B11,C14,Confirmed,Student
TK0002435,SCH00088,PAS003619,First Class,RT0045,2454.26,2023-07-12,B23,C15,Confirmed,
TK0002436,SCH00426,PAS004352,Sleeper,RT0033,1060.71,2024-09-21,C45,C08,Confirmed,
TK0002437,SCH00436,PAS000399,Sleeper,RT0018,326.55,2024-05-19,E41,C04,Cancelled,Military
TK0002438,SCH00251,PAS000136,First Class,RT0055,10034.95,2023-12-02,E43,C02,Cancelled,
TK0002439,SCH00146,PAS001364,Sleeper,RT0035,1205.58,2024-03-12,B48,C14,Confirmed,
TK0002440,SCH00844,PAS000780,Sleeper,RT0020,834.63,2023-11-19,C22,C06,Cancelled,
TK0002441,SCH00357,PAS000420,Sleeper,RT0148,164.81,2024-05-21,E41,C15,Confirmed,
TK0002442,SCH00523,PAS003044,Chair Car,RT0032,1862.58,2024-07-16,A54,C11,Confirmed,Senior Citizen
TK0002443,SCH00110,PAS001357,Vistadome,RT0042,1545.93,2023-01-02,C4,C03,Confirmed,
TK0002444,SCH00516,PAS003733,Vistadome,RT0085,4866.37,2024-10-06,E12,C13,Confirmed,
TK0002445,SCH00580,PAS000451,General,RT0125,141.24,2024-11-13,A29,C20,Confirmed,
TK0002446,SCH00978,PAS001972,First Class,RT0028,10660.54,2024-02-20,A18,C12,Confirmed,
TK0002447,SCH00391,PAS004408,General,RT0031,402.56,2023-11-04,C49,C14,Confirmed,
TK0002448,SCH00569,PAS001863,Vistadome,RT0076,1573.78,2023-06-05,B22,C20,Confirmed,
TK0002449,SCH00344,PAS001867,First Class,RT0048,7424.09,2023-08-30,D40,C20,Waitlisted,
TK0002450,SCH00784,PAS001881,Chair Car,RT0050,2545.12,2024-12-19,C31,C11,Confirmed,Student
TK0002451,SCH00834,PAS004729,Vistadome,RT0018,1457.33,2024-02-19,E13,C12,Waitlisted,
TK0002452,SCH00663,PAS003090,Vistadome,RT0070,4131.56,2023-12-18,C34,C11,Confirmed,
TK0002453,SCH00559,PAS003041,AC 2 Tier,RT0116,4506,2024-02-11,D2,C15,Waitlisted,
TK0002454,SCH00437,PAS003551,AC 3 Tier,RT0119,3202.25,2024-02-02,D7,C02,Confirmed,Student
TK0002455,SCH00034,PAS002048,Sleeper,RT0122,623.33,2024-06-03,C15,C18,Confirmed,
TK0002456,SCH00513,PAS000537,AC 2 Tier,RT0120,7321.74,2024-04-21,A47,C15,Cancelled,Senior Citizen
TK0002457,SCH00575,PAS003147,Sleeper,RT0110,527.86,2023-05-02,A53,C17,Confirmed,
TK0002458,SCH00478,PAS002681,AC 2 Tier,RT0016,2463.78,2024-07-29,C34,C04,Confirmed,Military
TK0002459,SCH00243,PAS004840,AC 2 Tier,RT0072,6145.15,2024-08-01,E11,C13,Confirmed,
TK0002460,SCH00222,PAS004890,AC 2 Tier,RT0025,6901.48,2023-06-01,E7,C08,Confirmed,Military
TK0002461,SCH00194,PAS002289,Chair Car,RT0078,2386.14,2024-02-02,C59,C11,Cancelled,
TK0002462,SCH00865,PAS001305,First Class,RT0119,12400.05,2023-10-04,D6,C07,Confirmed,Senior Citizen
TK0002463,SCH00988,PAS003372,Sleeper,RT0101,285.38,2024-05-11,A14,C04,Confirmed,Student
TK0002464,SCH00934,PAS004036,General,RT0114,237.37,2024-08-08,E31,C20,Waitlisted,Senior Citizen
TK0002465,SCH00538,PAS004744,AC 3 Tier,RT0147,1847.28,2024-01-08,A37,C02,Cancelled,
TK0002466,SCH00484,PAS001154,Vistadome,RT0082,5578.56,2024-07-03,A53,C02,Confirmed,
TK0002467,SCH00425,PAS001532,Chair Car,RT0085,1986.1,2024-03-16,C27,C13,Confirmed,
TK0002468,SCH00905,PAS000016,First Class,RT0133,4816.28,2024-04-10,B53,C12,Waitlisted,Senior Citizen
TK0002469,SCH00883,PAS004142,General,RT0117,299.03,2023-02-10,E17,C01,Confirmed,
TK0002470,SCH00905,PAS000943,General,RT0007,219.45,2024-06-06,C53,C04,Confirmed,Senior Citizen
TK0002471,SCH00971,PAS000854,First Class,RT0115,8998.19,2023-11-05,B32,C19,Confirmed,Student
TK0002472,SCH00033,PAS004655,Vistadome,RT0004,1823.73,2023-09-15,B52,C07,Waitlisted,
TK0002473,SCH00606,PAS001313,AC 2 Tier,RT0032,7584.2,2024-04-09,E28,C10,Confirmed,
TK0002474,SCH00382,PAS002601,Sleeper,RT0044,57.37,2023-04-18,B50,C15,RAC,Student
TK0002475,SCH00748,PAS002407,Chair Car,RT0070,1718.15,2024-07-06,A55,C12,Cancelled,
TK0002476,SCH00224,PAS003879,Sleeper,RT0083,1140.92,2023-02-21,A1,C16,Confirmed,
TK0002477,SCH00913,PAS004184,AC 3 Tier,RT0112,3259.89,2023-07-21,A6,C05,Confirmed,Senior Citizen
TK0002478,SCH00808,PAS000881,AC 2 Tier,RT0037,718.42,2024-06-21,B4,C16,Confirmed,Senior Citizen
TK0002479,SCH00436,PAS003866,General,RT0094,742.23,2024-02-27,D21,C15,Confirmed,Student
TK0002480,SCH00444,PAS004914,Vistadome,RT0115,2893.02,2024-12-17,A52,C01,Confirmed,
TK0002481,SCH00251,PAS003472,AC 2 Tier,RT0132,6667.19,2024-10-12,E17,C19,Confirmed,Student
TK0002482,SCH00675,PAS001725,Sleeper,RT0089,721.11,2024-11-06,A57,C18,Confirmed,
TK0002483,SCH00203,PAS000642,AC 3 Tier,RT0085,4779.98,2023-02-22,A59,C20,Confirmed,Senior Citizen
TK0002484,SCH00710,PAS003358,First Class,RT0029,8367.05,2023-08-11,D24,C17,RAC,
TK0002485,SCH00802,PAS004179,Vistadome,RT0062,2177.54,2023-12-23,D2,C14,Confirmed,Senior Citizen
TK0002486,SCH00080,PAS001084,AC 2 Tier,RT0088,5774.47,2023-08-19,D23,C18,Confirmed,
TK0002487,SCH00120,PAS003922,General,RT0041,393.17,2023-11-15,D18,C02,Waitlisted,Differently Abled
TK0002488,SCH00277,PAS002239,AC 2 Tier,RT0054,774.2,2024-01-01,B57,C17,Confirmed,Senior Citizen
TK0002489,SCH00872,PAS002563,General,RT0022,455.69,2024-08-24,D29,C04,Confirmed,Student
TK0002490,SCH00387,PAS002024,AC 2 Tier,RT0126,369.6,2023-07-29,B54,C17,Confirmed,
TK0002491,SCH00533,PAS001654,AC 3 Tier,RT0016,965.72,2023-10-29,B36,C13,Confirmed,
TK0002492,SCH00456,PAS000028,Sleeper,RT0032,1150,2023-09-11,D52,C20,Confirmed,
TK0002493,SCH00471,PAS001118,AC 3 Tier,RT0068,1699.45,2023-01-26,D27,C03,RAC,Student
TK0002494,SCH00225,PAS002542,Vistadome,RT0137,5164.88,2023-12-22,D3,C04,Confirmed,
TK0002495,SCH00640,PAS004369,First Class,RT0034,9058.75,2024-01-31,B6,C04,Cancelled,Student
TK0002496,SCH00109,PAS004465,AC 3 Tier,RT0100,1985.16,2024-03-17,B56,C15,Confirmed,
TK0002497,SCH00543,PAS002130,First Class,RT0109,15071.33,2023-01-17,D23,C14,Confirmed,
TK0002498,SCH00291,PAS001505,Chair Car,RT0149,282.89,2024-05-26,A14,C15,Confirmed,Military
TK0002499,SCH00199,PAS003476,AC 2 Tier,RT0093,2127.04,2024-11-19,A11,C03,Waitlisted,
TK0002500,SCH00566,PAS003652,First Class,RT0078,7837.94,2024-12-21,C31,C05,Confirmed,
TK0002501,SCH00946,PAS000536,Chair Car,RT0022,1694.21,2024-12-21,D34,C08,Waitlisted,Military
TK0002502,SCH00908,PAS000392,AC 3 Tier,RT0129,2549.64,2023-04-07,D28,C16,Waitlisted,
TK0002503,SCH00017,PAS004058,Vistadome,RT0022,5216.14,2024-10-12,A14,C12,Confirmed,Senior Citizen
TK0002504,SCH00233,PAS001548,First Class,RT0106,7825.71,2023-07-02,E19,C20,Confirmed,
TK0002505,SCH00574,PAS001685,First Class,RT0122,5983.72,2024-11-14,C32,C07,Confirmed,
TK0002506,SCH00463,PAS000937,General,RT0085,935.26,2024-12-03,C18,C19,Waitlisted,
TK0002507,SCH00260,PAS003897,AC 3 Tier,RT0117,2028.96,2023-01-18,A17,C03,Cancelled,
TK0002508,SCH00557,PAS000760,First Class,RT0128,1992.58,2023-07-16,A25,C19,Confirmed,Student
TK0002509,SCH00294,PAS002226,AC 2 Tier,RT0048,4911.98,2023-09-01,E13,C19,Confirmed,Military
TK0002510,SCH00178,PAS002229,First Class,RT0011,1589.41,2023-02-16,C11,C19,Confirmed,Differently Abled
TK0002511,SCH00992,PAS002640,Chair Car,RT0070,1825.53,2024-12-08,D8,C06,Confirmed,
TK0002512,SCH00986,PAS000723,First Class,RT0143,8328.05,2023-09-06,A25,C18,Confirmed,
TK0002513,SCH00634,PAS004918,First Class,RT0113,10730.56,2023-10-29,D21,C07,Confirmed,Senior Citizen
TK0002514,SCH00581,PAS004395,AC 3 Tier,RT0148,445.02,2023-07-07,D45,C11,Confirmed,
TK0002515,SCH00515,PAS004338,AC 2 Tier,RT0030,5087.32,2023-03-10,C33,C06,Confirmed,Student
TK0002516,SCH00700,PAS000945,Sleeper,RT0136,918.57,2023-11-13,B47,C09,Confirmed,
TK0002517,SCH00019,PAS003463,Sleeper,RT0109,1630.99,2024-11-11,E51,C09,Confirmed,
TK0002518,SCH00031,PAS003247,AC 3 Tier,RT0128,913.21,2024-07-03,D11,C03,Confirmed,
TK0002519,SCH00131,PAS001122,First Class,RT0017,1569.73,2023-11-30,C3,C11,Confirmed,
TK0002520,SCH00520,PAS002677,General,RT0006,184.07,2024-11-06,D23,C06,Waitlisted,
TK0002521,SCH00009,PAS000592,First Class,RT0094,10497.61,2023-12-11,C38,C08,Confirmed,
TK0002522,SCH00296,PAS000767,AC 3 Tier,RT0121,2621.32,2024-04-25,A5,C12,Confirmed,Differently Abled
TK0002523,SCH00534,PAS004055,General,RT0035,731.49,2023-03-22,B54,C19,Confirmed,
TK0002524,SCH00158,PAS001973,General,RT0032,774.69,2023-09-11,A42,C18,RAC,
TK0002525,SCH00669,PAS000371,Sleeper,RT0127,508.94,2023-08-01,B25,C06,Confirmed,Senior Citizen
TK0002526,SCH00259,PAS001737,AC 3 Tier,RT0058,2356.35,2023-06-28,D3,C07,Confirmed,
TK0002527,SCH00142,PAS004857,AC 2 Tier,RT0071,4520.69,2024-09-10,C53,C16,Confirmed,
TK0002528,SCH00925,PAS003472,AC 2 Tier,RT0123,5882.33,2024-08-10,B42,C08,Confirmed,Senior Citizen
TK0002529,SCH00163,PAS003103,Sleeper,RT0056,461.97,2023-09-05,B43,C15,Confirmed,
TK0002530,SCH00667,PAS002900,General,RT0055,539.84,2023-11-07,C43,C03,Waitlisted,
TK0002531,SCH00639,PAS004156,Vistadome,RT0022,5129.71,2023-03-30,E49,C03,Waitlisted,
TK0002532,SCH00960,PAS001175,AC 2 Tier,RT0037,673.78,2023-05-22,B39,C14,RAC,
TK0002533,SCH00617,PAS004033,AC 2 Tier,RT0042,1347.5,2024-06-26,E15,C05,Confirmed,Senior Citizen
TK0002534,SCH00603,PAS004015,Vistadome,RT0068,2602.83,2024-02-08,A53,C01,Waitlisted,Senior Citizen
TK0002535,SCH00626,PAS001889,First Class,RT0114,4837.12,2023-05-17,C54,C03,Confirmed,
TK0002536,SCH00277,PAS004867,AC 2 Tier,RT0073,542.9,2024-12-28,C10,C20,Cancelled,
TK0002537,SCH00228,PAS004008,AC 3 Tier,RT0110,1380.32,2023-02-13,B51,C08,Confirmed,Student
TK0002538,SCH00546,PAS001747,AC 3 Tier,RT0125,927.55,2023-04-08,C45,C15,Confirmed,Student
TK0002539,SCH00887,PAS001794,First Class,RT0139,11864.78,2024-11-25,B39,C07,RAC,
TK0002540,SCH00886,PAS003190,AC 2 Tier,RT0056,2075.48,2023-04-20,D17,C12,Cancelled,Senior Citizen
TK0002541,SCH00631,PAS003099,First Class,RT0091,3664.99,2024-06-21,A23,C16,Confirmed,Student
TK0002542,SCH00096,PAS002963,General,RT0023,330.06,2024-01-20,B59,C08,Waitlisted,
TK0002543,SCH00375,PAS003240,AC 3 Tier,RT0096,1519.97,2024-05-22,A14,C11,Waitlisted,
TK0002544,SCH00780,PAS000451,Chair Car,RT0063,718.41,2023-06-03,A5,C08,Confirmed,Student
TK0002545,SCH00143,PAS000194,Chair Car,RT0033,1680.33,2024-12-22,A30,C08,RAC,
TK0002546,SCH00180,PAS001033,Chair Car,RT0111,1296.56,2024-09-19,A52,C13,Confirmed,Senior Citizen
TK0002547,SCH00893,PAS004558,Chair Car,RT0106,1492.66,2024-07-04,A49,C16,Confirmed,Senior Citizen
TK0002548,SCH00424,PAS002326,General,RT0139,736.57,2024-04-23,B60,C20,Waitlisted,
TK0002549,SCH00464,PAS002563,First Class,RT0144,14338.57,2023-05-17,E11,C20,Confirmed,
TK0002550,SCH00801,PAS000663,Sleeper,RT0005,463.64,2023-02-02,E20,C19,Confirmed,
TK0002551,SCH00195,PAS002621,Sleeper,RT0146,1271.82,2024-07-17,D24,C07,Confirmed,Senior Citizen
TK0002552,SCH00622,PAS002375,Vistadome,RT0129,5094.65,2024-12-02,B56,C05,Confirmed,Military
TK0002553,SCH00865,PAS001987,Chair Car,RT0004,964.32,2024-05-22,C50,C07,Confirmed,
TK0002554,SCH00708,PAS003212,Vistadome,RT0019,4264.15,2024-02-04,E25,C13,Confirmed,Senior Citizen
TK0002555,SCH00114,PAS000606,AC 2 Tier,RT0024,2408.36,2023-10-10,D19,C09,Cancelled,Student
TK0002556,SCH00620,PAS001207,AC 3 Tier,RT0107,2523.4,2023-09-15,E31,C18,Confirmed,
TK0002557,SCH00054,PAS004318,Sleeper,RT0001,453.33,2023-07-08,A13,C06,Confirmed,
TK0002558,SCH00014,PAS004328,General,RT0137,587.54,2023-07-22,B59,C19,Confirmed,Senior Citizen
TK0002559,SCH00274,PAS003765,AC 3 Tier,RT0031,2230.94,2024-10-17,A24,C07,Confirmed,
TK0002560,SCH00676,PAS004919,AC 3 Tier,RT0026,1381.62,2023-02-18,E46,C01,Confirmed,Military
TK0002561,SCH00279,PAS001322,General,RT0038,534.09,2024-09-01,D8,C14,Confirmed,
TK0002562,SCH00680,PAS004031,AC 3 Tier,RT0144,4006.38,2024-12-17,B46,C18,Confirmed,
TK0002563,SCH00765,PAS000775,Sleeper,RT0025,1737.25,2023-08-13,A1,C14,RAC,Student
TK0002564,SCH00614,PAS004016,Vistadome,RT0132,5307.92,2023-05-23,D44,C01,Confirmed,Senior Citizen
TK0002565,SCH00159,PAS000276,General,RT0113,734.81,2024-11-22,D54,C13,Waitlisted,
TK0002566,SCH00844,PAS001975,Sleeper,RT0009,355.5,2024-03-10,C22,C07,Confirmed,Senior Citizen
TK0002567,SCH00809,PAS002282,AC 3 Tier,RT0035,4337.54,2024-04-19,D21,C08,Confirmed,
TK0002568,SCH00911,PAS003946,Vistadome,RT0046,5864.08,2024-05-08,C1,C16,Cancelled,Student
TK0002569,SCH00201,PAS001870,Vistadome,RT0033,5996.78,2024-09-28,D59,C12,Confirmed,Senior Citizen
TK0002570,SCH00930,PAS002529,Vistadome,RT0067,4275.7,2023-08-17,A32,C10,Waitlisted,Military
TK0002571,SCH00220,PAS003402,Sleeper,RT0019,878.22,2023-02-12,D46,C17,Confirmed,Senior Citizen
TK0002572,SCH00845,PAS003142,AC 3 Tier,RT0008,4998.43,2023-05-01,B30,C06,Confirmed,Military
TK0002573,SCH00324,PAS003941,AC 2 Tier,RT0140,1521.83,2024-02-04,B26,C07,Confirmed,
TK0002574,SCH00034,PAS000838,Vistadome,RT0055,5412.47,2023-12-22,E36,C18,Confirmed,
TK0002575,SCH00330,PAS003619,General,RT0134,223.24,2023-07-06,B60,C08,Confirmed,Student
TK0002576,SCH00877,PAS002759,General,RT0110,207.83,2023-06-29,C56,C05,Confirmed,
TK0002577,SCH00299,PAS001075,AC 3 Tier,RT0107,2019.27,2023-02-12,A8,C09,Confirmed,Differently Abled
TK0002578,SCH00145,PAS001576,Sleeper,RT0093,448.11,2023-02-24,D51,C11,Waitlisted,
TK0002579,SCH00013,PAS003309,Sleeper,RT0039,418.05,2023-12-29,A32,C09,Confirmed,
TK0002580,SCH00029,PAS004436,AC 2 Tier,RT0061,1213.38,2023-10-06,E54,C17,Cancelled,Military
TK0002581,SCH00715,PAS004646,Sleeper,RT0064,1675.54,2023-01-26,D39,C14,Confirmed,
TK0002582,SCH00530,PAS000086,Vistadome,RT0039,2072.72,2024-09-25,D43,C18,Confirmed,Senior Citizen
TK0002583,SCH00354,PAS000909,Chair Car,RT0027,284.31,2023-12-26,D43,C14,Confirmed,
TK0002584,SCH00980,PAS003078,Chair Car,RT0142,700.1,2023-08-25,E30,C13,Confirmed,Student
TK0002585,SCH00578,PAS001292,First Class,RT0095,1066.05,2023-11-22,A12,C18,RAC,
TK0002586,SCH00964,PAS003727,Chair Car,RT0077,2230.75,2024-02-09,C46,C18,Confirmed,Senior Citizen
TK0002587,SCH00823,PAS002568,First Class,RT0098,5451.32,2023-05-04,C52,C15,Confirmed,Differently Abled
TK0002588,SCH00042,PAS000392,Sleeper,RT0050,1256.1,2023-06-14,D33,C08,Confirmed,Military
TK0002589,SCH00164,PAS004279,Sleeper,RT0061,208.92,2023-10-22,C12,C02,Cancelled,
TK0002590,SCH00376,PAS001863,AC 2 Tier,RT0041,2510.42,2023-05-27,D41,C02,RAC,Student
TK0002591,SCH00846,PAS003894,AC 3 Tier,RT0097,3884.16,2023-03-26,D37,C18,Confirmed,
TK0002592,SCH00871,PAS000389,AC 3 Tier,RT0013,3500.03,2024-02-17,C13,C07,Confirmed,Student
TK0002593,SCH00475,PAS004625,Vistadome,RT0005,2491.34,2023-01-29,A9,C03,Waitlisted,Military
TK0002594,SCH00185,PAS002017,General,RT0140,167.22,2024-06-26,E40,C11,Confirmed,
TK0002595,SCH00821,PAS003517,Vistadome,RT0042,1386.46,2024-09-09,E8,C02,Confirmed,
TK0002596,SCH00548,PAS003001,AC 2 Tier,RT0071,4233.28,2023-01-13,A28,C13,Confirmed,Senior Citizen
TK0002597,SCH00278,PAS003547,AC 3 Tier,RT0009,1301.15,2024-02-08,D21,C03,Confirmed,
TK0002598,SCH00411,PAS002616,Vistadome,RT0065,7391.52,2023-02-24,B31,C02,Confirmed,Student
TK0002599,SCH00067,PAS002486,Sleeper,RT0094,1119.94,2023-11-06,E29,C15,Cancelled,Student
TK0002600,SCH00505,PAS000488,Vistadome,RT0007,1590.17,2023-01-10,E22,C09,Cancelled,
TK0002601,SCH00653,PAS004893,AC 3 Tier,RT0088,3208.27,2024-03-16,D16,C07,Confirmed,Senior Citizen
TK0002602,SCH00191,PAS001591,AC 2 Tier,RT0077,7908.98,2023-07-10,B42,C07,Confirmed,Differently Abled
TK0002603,SCH00159,PAS000047,AC 3 Tier,RT0127,1888.56,2024-04-13,A9,C02,Confirmed,
TK0002604,SCH00253,PAS003849,AC 3 Tier,RT0102,3851.16,2023-03-06,E3,C08,Confirmed,Student
TK0002605,SCH00659,PAS003623,First Class,RT0005,4579.16,2024-12-26,E1,C09,Cancelled,Senior Citizen
TK0002606,SCH00023,PAS000364,AC 2 Tier,RT0086,3945.99,2024-02-10,B48,C03,Confirmed,
TK0002607,SCH00193,PAS002243,AC 2 Tier,RT0018,1536.1,2024-08-26,D6,C12,Confirmed,
TK0002608,SCH00573,PAS003594,General,RT0144,838.29,2024-11-24,D42,C06,Confirmed,
TK0002609,SCH00941,PAS002730,First Class,RT0078,11611.67,2023-11-18,A40,C09,Waitlisted,Differently Abled
TK0002610,SCH00981,PAS000357,General,RT0010,100.68,2023-07-15,A15,C14,Confirmed,
TK0002611,SCH00661,PAS000722,Chair Car,RT0098,1465.24,2024-07-24,A59,C14,Confirmed,
TK0002612,SCH00952,PAS001620,AC 3 Tier,RT0097,2920.06,2024-03-23,C51,C06,Confirmed,
TK0002613,SCH00225,PAS001548,AC 3 Tier,RT0099,2585.99,2023-04-22,C53,C12,Waitlisted,
TK0002614,SCH00310,PAS004793,AC 2 Tier,RT0107,4663.98,2024-06-06,C57,C06,Confirmed,
TK0002615,SCH00117,PAS002686,General,RT0028,570.25,2023-05-08,D20,C01,Confirmed,Senior Citizen
TK0002616,SCH00602,PAS002067,General,RT0025,689.95,2024-08-14,E45,C01,Confirmed,Senior Citizen
TK0002617,SCH00556,PAS000813,AC 3 Tier,RT0089,2295.83,2023-01-07,A26,C01,Confirmed,Senior Citizen
TK0002618,SCH00740,PAS001358,AC 3 Tier,RT0068,1966.11,2023-05-14,E58,C15,Confirmed,
TK0002619,SCH00420,PAS004000,AC 2 Tier,RT0101,1981.95,2023-10-22,A51,C01,Waitlisted,Senior Citizen
