booking_id,ticket_id,booking_date,booking_channel,base_fare,convenience_fee,total_amount,booking_status,pnr_number
BK0000891,TK0000891,2023-05-31,Mobile App,8332.69,42.09,8374.78,Confirmed,PNR5650143811
BK0000892,TK0000892,2024-12-13,Mobile App,1993.62,20.5,2014.12,Confirmed,PNR5041714672
BK0000893,TK0000893,2024-06-30,Agent,2444.32,0,2444.32,Confirmed,PNR9869897516
BK0000894,TK0000894,2024-02-07,Counter,1653.05,0,1653.05,Confirmed,PNR7519965635
BK0000895,TK0000895,2023-11-28,Counter,756.19,0,756.19,Confirmed,PNR3759183177
BK0000896,TK0000896,2023-07-27,Counter,2954.14,0,2954.14,Confirmed,PNR1015444437
BK0000897,TK0000897,2023-04-01,Online,646.5,41.61,688.11,Confirmed,PNR8929875401
BK0000898,TK0000898,2024-07-15,IRCTC,4763.89,29.18,4793.07,Confirmed,PNR8785103966
BK0000899,TK0000899,2023-07-31,Agent,1116.2,0,1116.2,Confirmed,PNR3580422022
BK0000900,TK0000900,2024-08-28,Agent,2499.01,0,2499.01,Cancelled,PNR7500496672
BK0000901,TK0000901,2024-09-29,Mobile App,2187.74,15.31,2203.05,Confirmed,PNR5273871766
BK0000902,TK0000902,2024-05-04,Agent,10350.25,0,10350.25,Confirmed,PNR8370712436
BK0000903,TK0000903,2024-10-28,Counter,5817.33,0,5817.33,Confirmed,PNR4990126160
BK0000904,TK0000904,2024-08-26,Agent,1194.31,0,1194.31,Confirmed,PNR2118533086
BK0000905,TK0000905,2024-05-13,Online,464.89,46.88,511.77,Pending,PNR1444874176
BK0000906,TK0000906,2024-04-06,Mobile App,148.08,45.88,193.96,Confirmed,PNR9037581842
BK0000907,TK0000907,2023-09-03,Agent,2092.83,0,2092.83,Confirmed,PNR6211325383
BK0000908,TK0000908,2024-11-11,Online,869.71,34.04,903.75,Confirmed,PNR6293339905
BK0000909,TK0000909,2024-12-13,Mobile App,750.81,16.84,767.65,Confirmed,PNR5941208021
BK0000910,TK0000910,2023-04-23,Online,1267.71,35.12,1302.83,Confirmed,PNR7256150609
BK0000911,TK0000911,2024-02-26,Mobile App,15138.79,41.24,15180.03,Confirmed,PNR3735191215
BK0000912,TK0000912,2024-07-05,Online,603.15,28.1,631.25,Cancelled,PNR4832853279
BK0000913,TK0000913,2024-11-28,Mobile App,3602.87,13.42,3616.29,Confirmed,PNR7956521957
BK0000914,TK0000914,2023-02-27,Agent,982.95,0,982.95,Pending,PNR3540880480
BK0000915,TK0000915,2024-11-30,IRCTC,3948.91,25.62,3974.53,Confirmed,PNR2284490613
BK0000916,TK0000916,2024-11-08,Online,1926.57,17.57,1944.14,Confirmed,PNR4739636866
BK0000917,TK0000917,2023-04-07,Online,1618.18,41.35,1659.53,Confirmed,PNR5805097840
BK0000918,TK0000918,2024-11-22,Online,6025.87,37.92,6063.79,Confirmed,PNR1385818223
BK0000919,TK0000919,2023-12-02,Online,523.25,48.66,571.91,Cancelled,PNR3393318843
BK0000920,TK0000920,2023-05-26,IRCTC,4996.02,21.25,5017.27,Confirmed,PNR4881210715
BK0000921,TK0000921,2024-03-07,IRCTC,682.06,47.94,730,Cancelled,PNR3023424249
BK0000922,TK0000922,2024-07-24,Mobile App,618.65,15.71,634.36,Cancelled,PNR6725803960
BK0000923,TK0000923,2024-05-03,Agent,8169.29,0,8169.29,Confirmed,PNR7286607829
BK0000924,TK0000924,2024-12-16,Online,666.52,44.83,711.35,Confirmed,PNR3720167019
BK0000925,TK0000925,2024-08-30,Online,2411.94,27.86,2439.8,Confirmed,PNR7003853733
BK0000926,TK0000926,2023-09-13,IRCTC,1309.34,42.77,1352.11,Confirmed,PNR7960021143
BK0000927,TK0000927,2023-06-10,IRCTC,101.83,34.97,136.8,Cancelled,PNR7560377714
BK0000928,TK0000928,2024-09-10,Counter,11673.46,0,11673.46,Confirmed,PNR6900882384
BK0000929,TK0000929,2024-05-13,Counter,789.32,0,789.32,Confirmed,PNR3461181734
BK0000930,TK0000930,2024-07-24,Mobile App,264.12,33.72,297.84,Confirmed,PNR1572908445
BK0000931,TK0000931,2023-01-05,Online,5729.02,21.69,5750.71,Cancelled,PNR6077891977
BK0000932,TK0000932,2023-04-07,Counter,304.32,0,304.32,Confirmed,PNR4636654747
BK0000933,TK0000933,2023-11-04,IRCTC,1146.14,35.08,1181.22,Confirmed,PNR6538232246
BK0000934,TK0000934,2023-12-21,Counter,518.08,0,518.08,Confirmed,PNR1623067124
BK0000935,TK0000935,2024-10-09,Mobile App,385.27,36.45,421.72,Cancelled,PNR9965094551
BK0000936,TK0000936,2024-01-26,Agent,5283.92,0,5283.92,Confirmed,PNR8289854957
BK0000937,TK0000937,2023-08-20,Counter,358.69,0,358.69,Confirmed,PNR4725874248
BK0000938,TK0000938,2024-12-09,Mobile App,2568.92,39.57,2608.49,Confirmed,PNR7041730292
BK0000939,TK0000939,2023-01-26,IRCTC,235.7,42.55,278.25,Pending,PNR6782649681
BK0000940,TK0000940,2023-07-28,Counter,1833.27,0,1833.27,Confirmed,PNR3242866483
BK0000941,TK0000941,2024-11-08,Counter,862.32,0,862.32,Confirmed,PNR5993730173
BK0000942,TK0000942,2024-12-06,Counter,313.4,0,313.4,Confirmed,PNR9003141944
BK0000943,TK0000943,2024-02-29,Online,753.68,29.48,783.16,Confirmed,PNR5222232273
BK0000944,TK0000944,2023-03-01,Online,741.27,24.48,765.75,Confirmed,PNR3475856746
BK0000945,TK0000945,2023-05-31,Mobile App,3357.84,18.47,3376.31,Cancelled,PNR6537836237
BK0000946,TK0000946,2023-08-14,IRCTC,2673.33,32.65,2705.98,Cancelled,PNR6613149089
BK0000947,TK0000947,2023-01-18,Agent,3123.19,0,3123.19,Confirmed,PNR2148268147
BK0000948,TK0000948,2023-09-19,IRCTC,438.31,39.25,477.56,Confirmed,PNR8239392568
BK0000949,TK0000949,2024-01-05,IRCTC,409.69,40.63,450.32,Confirmed,PNR1199726928
BK0000950,TK0000950,2024-04-01,Agent,326.76,0,326.76,Confirmed,PNR6173347906
BK0000951,TK0000951,2024-09-05,IRCTC,1624.88,48.33,1673.21,Confirmed,PNR1823932702
BK0000952,TK0000952,2024-02-21,Counter,2920.29,0,2920.29,Confirmed,PNR4371379441
BK0000953,TK0000953,2023-03-16,Agent,6427.55,0,6427.55,Cancelled,PNR2109273390
BK0000954,TK0000954,2023-12-27,Mobile App,2866.8,38.19,2904.99,Confirmed,PNR4471068859
BK0000955,TK0000955,2023-11-24,IRCTC,513.83,44.81,558.64,Confirmed,PNR2140381136
BK0000956,TK0000956,2023-09-16,IRCTC,169.2,41.23,210.43,Confirmed,PNR1702807839
BK0000957,TK0000957,2023-07-27,IRCTC,6168.59,36.71,6205.3,Confirmed,PNR4198065330
BK0000958,TK0000958,2023-08-21,IRCTC,7073.76,44.37,7118.13,Confirmed,PNR3219096884
BK0000959,TK0000959,2024-05-20,IRCTC,1435.38,46.34,1481.72,Cancelled,PNR2182923895
BK0000960,TK0000960,2023-06-28,Mobile App,2862.97,46.06,2909.03,Confirmed,PNR7526551018
BK0000961,TK0000961,2024-12-30,Mobile App,364.33,40.98,405.31,Confirmed,PNR4117899163
BK0000962,TK0000962,2023-10-06,Counter,2514.37,0,2514.37,Confirmed,PNR6988344752
BK0000963,TK0000963,2023-05-29,Agent,147.91,0,147.91,Confirmed,PNR1846894167
BK0000964,TK0000964,2024-05-07,Mobile App,10635.8,13,10648.8,Confirmed,PNR7771183330
BK0000965,TK0000965,2024-05-13,IRCTC,477.73,34.01,511.74,Confirmed,PNR7392996753
BK0000966,TK0000966,2023-05-23,Agent,4511.66,0,4511.66,Confirmed,PNR2204883030
BK0000967,TK0000967,2023-09-25,Counter,1163.69,0,1163.69,Confirmed,PNR5894491674
BK0000968,TK0000968,2023-05-06,IRCTC,3067.49,47.88,3115.37,Cancelled,PNR3443770973
BK0000969,TK0000969,2023-10-27,Counter,5252.01,0,5252.01,Confirmed,PNR5270501992
BK0000970,TK0000970,2023-05-07,Mobile App,6498.58,11.59,6510.17,Pending,PNR6933966997
BK0000971,TK0000971,2024-10-20,Mobile App,1581.62,34.59,1616.21,Cancelled,PNR3110223795
BK0000972,TK0000972,2023-06-09,Agent,1696.59,0,1696.59,Confirmed,PNR3474597351
BK0000973,TK0000973,2023-07-23,IRCTC,1348.57,17.04,1365.61,Cancelled,PNR6827951246
BK0000974,TK0000974,2023-12-22,Counter,9401.72,0,9401.72,Confirmed,PNR9726341870
BK0000975,TK0000975,2024-02-10,IRCTC,7511.38,30.7,7542.08,Cancelled,PNR8477193482
BK0000976,TK0000976,2023-02-01,Mobile App,620.51,23.81,644.32,Confirmed,PNR3585960989
BK0000977,TK0000977,2023-08-20,Counter,169.02,0,169.02,Confirmed,PNR8032510115
BK0000978,TK0000978,2023-10-09,Counter,2269.61,0,2269.61,Confirmed,PNR5441523163
BK0000979,TK0000979,2024-04-20,Online,12037.59,43.28,12080.87,Confirmed,PNR8753975331
BK0000980,TK0000980,2023-01-03,IRCTC,4009.86,35.4,4045.26,Confirmed,PNR1184634338
BK0000981,TK0000981,2023-05-29,Mobile App,2475.27,19.17,2494.44,Confirmed,PNR2439147334
BK0000982,TK0000982,2023-11-12,Agent,5295.42,0,5295.42,Confirmed,PNR5238599950
BK0000983,TK0000983,2023-07-11,Counter,1813.34,0,1813.34,Confirmed,PNR7613669461
BK0000984,TK0000984,2023-01-28,IRCTC,4597.22,23.31,4620.53,Confirmed,PNR8318589479
BK0000985,TK0000985,2023-01-20,IRCTC,4021.69,40.82,4062.51,Confirmed,PNR6132290134
BK0000986,TK0000986,2024-05-23,Counter,3809.71,0,3809.71,Confirmed,PNR7095769586
BK0000987,TK0000987,2023-05-17,Online,774.23,21.33,795.56,Confirmed,PNR1462902335
BK0000988,TK0000988,2023-11-04,IRCTC,1144.85,13.02,1157.87,Confirmed,PNR6816402266
BK0000989,TK0000989,2023-12-06,IRCTC,2782.21,26.02,2808.23,Confirmed,PNR3842519964
BK0000990,TK0000990,2023-02-28,Mobile App,1651.62,49.86,1701.48,Confirmed,PNR3979417711
BK0000991,TK0000991,2023-01-01,Mobile App,971.79,19.63,991.42,Confirmed,PNR6661778795
BK0000992,TK0000992,2024-02-09,Agent,412,0,412,Confirmed,PNR9421413729
BK0000993,TK0000993,2024-09-09,Online,1352.76,18.14,1370.9,Confirmed,PNR8857299947
BK0000994,TK0000994,2023-11-09,Online,762.6,20.81,783.41,Confirmed,PNR3974409813
BK0000995,TK0000995,2024-02-27,Agent,3028.24,0,3028.24,Confirmed,PNR9070256241
BK0000996,TK0000996,2023-05-05,IRCTC,449.14,25.86,475,Confirmed,PNR9421121570
BK0000997,TK0000997,2024-07-25,Online,630.76,44.75,675.51,Confirmed,PNR1283531395
BK0000998,TK0000998,2023-10-21,Counter,5571.82,0,5571.82,Cancelled,PNR5586698674
BK0000999,TK0000999,2023-10-01,Agent,910.22,0,910.22,Confirmed,PNR8214121236
BK0001000,TK0001000,2024-03-08,IRCTC,1933.82,22.99,1956.81,Confirmed,PNR9255010527
BK0001001,TK0001001,2023-10-12,Agent,332.91,0,332.91,Confirmed,PNR7835690052
BK0001002,TK0001002,2023-06-20,Online,2529.71,40.18,2569.89,Confirmed,PNR8433850487
BK0001003,TK0001003,2023-09-21,Online,902.52,26.43,928.95,Confirmed,PNR2123536351
BK0001004,TK0001004,2024-04-15,Mobile App,532.94,18.62,551.56,Confirmed,PNR3564634619
BK0001005,TK0001005,2023-05-25,Mobile App,176.67,34.71,211.38,Confirmed,PNR5757755626
BK0001006,TK0001006,2024-03-24,Mobile App,709.07,16.28,725.35,Confirmed,PNR2883559881
BK0001007,TK0001007,2023-02-22,Mobile App,1503.37,34.01,1537.38,Confirmed,PNR8382071142
BK0001008,TK0001008,2023-04-24,IRCTC,3693.07,49.68,3742.75,Confirmed,PNR2634761105
BK0001009,TK0001009,2023-12-28,Counter,2674.2,0,2674.2,Cancelled,PNR6320776394
BK0001010,TK0001010,2023-10-29,Online,1114.27,12.06,1126.33,Confirmed,PNR7329229817
BK0001011,TK0001011,2024-11-06,Agent,6364.38,0,6364.38,Cancelled,PNR5959416096
BK0001012,TK0001012,2024-08-25,Counter,1450.59,0,1450.59,Confirmed,PNR1155903311
BK0001013,TK0001013,2023-12-16,Mobile App,1040.2,49.16,1089.36,Pending,PNR3069005271
BK0001014,TK0001014,2024-11-15,Counter,96.74,0,96.74,Confirmed,PNR5857868712
BK0001015,TK0001015,2024-09-28,IRCTC,985.58,18.73,1004.31,Confirmed,PNR8132931580
BK0001016,TK0001016,2023-01-12,Mobile App,1063.95,13.26,1077.21,Cancelled,PNR5682379826
BK0001017,TK0001017,2024-09-25,Mobile App,6147.52,17.87,6165.39,Confirmed,PNR9798490311
BK0001018,TK0001018,2023-08-12,Mobile App,274.09,29.68,303.77,Confirmed,PNR1437559558
BK0001019,TK0001019,2023-11-08,IRCTC,3039.79,30.91,3070.7,Confirmed,PNR3481738950
BK0001020,TK0001020,2023-12-29,Counter,1028.8,0,1028.8,Pending,PNR4166826616
BK0001021,TK0001021,2023-09-30,Online,674.61,21.71,696.32,Confirmed,PNR8757396266
BK0001022,TK0001022,2023-12-17,IRCTC,2313.34,36.83,2350.17,Confirmed,PNR1014714883
BK0001023,TK0001023,2024-04-09,Mobile App,5288.23,25.88,5314.11,Confirmed,PNR2745669005
BK0001024,TK0001024,2024-09-25,Counter,2345.86,0,2345.86,Confirmed,PNR7956984687
BK0001025,TK0001025,2023-07-22,Counter,202.55,0,202.55,Cancelled,PNR3973507271
BK0001026,TK0001026,2023-08-15,Agent,3595.71,0,3595.71,Pending,PNR9222435849
BK0001027,TK0001027,2024-08-02,Mobile App,1791.76,27.72,1819.48,Confirmed,PNR5155825634
BK0001028,TK0001028,2024-04-20,Counter,1855.02,0,1855.02,Cancelled,PNR4860270230
BK0001029,TK0001029,2023-11-21,Mobile App,359.64,43.15,402.79,Confirmed,PNR3725362085
BK0001030,TK0001030,2023-03-27,Counter,816.13,0,816.13,Cancelled,PNR2053465100
BK0001031,TK0001031,2023-07-13,IRCTC,2177.3,24.7,2202,Confirmed,PNR5021580094
BK0001032,TK0001032,2024-08-25,Agent,3153.93,0,3153.93,Confirmed,PNR1422527851
BK0001033,TK0001033,2024-04-04,Mobile App,1206,22.53,1228.53,Pending,PNR2483855756
BK0001034,TK0001034,2023-07-18,IRCTC,13192.61,45.06,13237.67,Pending,PNR4732534610
BK0001035,TK0001035,2023-10-28,Agent,1978.25,0,1978.25,Confirmed,PNR7057434603
BK0001036,TK0001036,2024-08-27,IRCTC,458.31,23.05,481.36,Confirmed,PNR6039495253
BK0001037,TK0001037,2024-09-03,Counter,780.5,0,780.5,Confirmed,PNR1446900412
BK0001038,TK0001038,2024-05-22,Online,8686.03,34.45,8720.48,Confirmed,PNR1160572735
BK0001039,TK0001039,2024-01-23,Mobile App,410.66,34.44,445.1,Pending,PNR3154578927
BK0001040,TK0001040,2023-06-28,IRCTC,5580.72,34.26,5614.98,Confirmed,PNR6160926521
BK0001041,TK0001041,2023-06-13,Counter,1543.12,0,1543.12,Confirmed,PNR5721268168
BK0001042,TK0001042,2023-09-25,Online,4274.64,35.59,4310.23,Confirmed,PNR8319438426
BK0001043,TK0001043,2024-04-27,Online,129.2,26.91,156.11,Confirmed,PNR5388902081
BK0001044,TK0001044,2024-02-03,Mobile App,3419.5,13.46,3432.96,Cancelled,PNR1851908083
BK0001045,TK0001045,2024-07-04,Agent,756.74,0,756.74,Pending,PNR8207439779
BK0001046,TK0001046,2023-05-04,Counter,228.3,0,228.3,Confirmed,PNR8263349333
BK0001047,TK0001047,2024-07-21,Counter,448.24,0,448.24,Confirmed,PNR4645708352
BK0001048,TK0001048,2024-08-08,Counter,3317.09,0,3317.09,Confirmed,PNR3439226131
BK0001049,TK0001049,2024-04-06,Agent,3988.54,0,3988.54,Confirmed,PNR2331215043
BK0001050,TK0001050,2023-08-17,Mobile App,945.67,19.46,965.13,Confirmed,PNR3315172973
BK0001051,TK0001051,2024-08-28,Agent,7280.94,0,7280.94,Confirmed,PNR6343192021
BK0001052,TK0001052,2023-02-09,Counter,2567.64,0,2567.64,Cancelled,PNR3711217551
BK0001053,TK0001053,2023-05-08,Mobile App,5295.88,21.22,5317.1,Confirmed,PNR1405773556
BK0001054,TK0001054,2023-12-22,Online,276.76,49.96,326.72,Confirmed,PNR3399171935
BK0001055,TK0001055,2023-05-21,Online,225.63,32.22,257.85,Pending,PNR9664602501
BK0001056,TK0001056,2023-09-16,Agent,2918.95,0,2918.95,Cancelled,PNR9653101885
BK0001057,TK0001057,2024-06-12,IRCTC,6281.28,42.14,6323.42,Confirmed,PNR8783002905
BK0001058,TK0001058,2024-08-04,Online,5668.89,12.1,5680.99,Confirmed,PNR1124797214
BK0001059,TK0001059,2023-10-24,IRCTC,635.46,10.9,646.36,Pending,PNR1168447408
BK0001060,TK0001060,2024-10-06,IRCTC,674.91,23.65,698.56,Confirmed,PNR3657126837
BK0001061,TK0001061,2024-08-25,IRCTC,1182.81,21.13,1203.94,Confirmed,PNR7747111373
BK0001062,TK0001062,2024-10-19,Mobile App,4066.86,12.48,4079.34,Confirmed,PNR7829280449
BK0001063,TK0001063,2024-08-26,Counter,4762.72,0,4762.72,Confirmed,PNR8610542562
BK0001064,TK0001064,2024-06-25,Agent,1436.14,0,1436.14,Confirmed,PNR3127926412
BK0001065,TK0001065,2024-11-29,Online,921.52,42.02,963.54,Confirmed,PNR8886718527
BK0001066,TK0001066,2023-02-27,Mobile App,2947.53,19.34,2966.87,Confirmed,PNR8569647631
BK0001067,TK0001067,2023-01-02,Agent,4935.92,0,4935.92,Confirmed,PNR9047068772
BK0001068,TK0001068,2023-10-31,Online,1413.29,20.48,1433.77,Confirmed,PNR1254348587
BK0001069,TK0001069,2024-10-12,Counter,219.78,0,219.78,Confirmed,PNR6138516045
BK0001070,TK0001070,2024-04-13,Counter,840.37,0,840.37,Cancelled,PNR4511858999
BK0001071,TK0001071,2023-09-16,Mobile App,1823.16,24.47,1847.63,Confirmed,PNR7722073405
BK0001072,TK0001072,2023-05-29,Agent,1792.44,0,1792.44,Confirmed,PNR5212047309
BK0001073,TK0001073,2024-07-16,Counter,1954.48,0,1954.48,Confirmed,PNR5648019947
BK0001074,TK0001074,2023-11-24,Mobile App,2725.02,17.88,2742.9,Cancelled,PNR7486452666
BK0001075,TK0001075,2023-05-05,Agent,225.59,0,225.59,Confirmed,PNR5539796899
BK0001076,TK0001076,2024-01-23,Mobile App,692.49,34.76,727.25,Pending,PNR8874803396
BK0001077,TK0001077,2023-10-18,IRCTC,1754.44,35.82,1790.26,Confirmed,PNR6898261382
BK0001078,TK0001078,2023-12-14,Counter,2785.86,0,2785.86,Confirmed,PNR9807900921
BK0001079,TK0001079,2023-11-27,IRCTC,2903.97,37.52,2941.49,Pending,PNR9225032591
BK0001080,TK0001080,2024-01-28,Agent,300.42,0,300.42,Confirmed,PNR4532764478
BK0001081,TK0001081,2024-04-20,Online,1500.51,16.46,1516.97,Confirmed,PNR9407467817
BK0001082,TK0001082,2023-08-14,Online,259.76,23,282.76,Confirmed,PNR6442594133
BK0001083,TK0001083,2024-07-04,Agent,2157.2,0,2157.2,Confirmed,PNR8732980073
BK0001084,TK0001084,2023-08-01,Agent,3584.56,0,3584.56,Cancelled,PNR4780180786
BK0001085,TK0001085,2024-12-26,Mobile App,425.84,33.46,459.3,Confirmed,PNR9782181801
BK0001086,TK0001086,2024-08-22,Agent,2593.35,0,2593.35,Cancelled,PNR5907640274
BK0001087,TK0001087,2023-03-11,IRCTC,3539.07,38.49,3577.56,Confirmed,PNR6107792717
BK0001088,TK0001088,2024-08-11,IRCTC,5277.33,18.31,5295.64,Confirmed,PNR1742258968
BK0001089,TK0001089,2024-07-08,IRCTC,3491.56,10.47,3502.03,Confirmed,PNR9989233372
BK0001090,TK0001090,2023-05-02,Agent,634.89,0,634.89,Pending,PNR7009354852
BK0001091,TK0001091,2024-01-06,Counter,1187.82,0,1187.82,Confirmed,PNR9097105505
BK0001092,TK0001092,2024-05-30,IRCTC,5624.19,17.96,5642.15,Confirmed,PNR2069372981
BK0001093,TK0001093,2023-09-01,Agent,7998.09,0,7998.09,Confirmed,PNR3715425404
BK0001094,TK0001094,2023-11-02,Mobile App,312.79,33.86,346.65,Confirmed,PNR1483856352
BK0001095,TK0001095,2024-02-15,IRCTC,4191.53,11.9,4203.43,Cancelled,PNR7829370261
BK0001096,TK0001096,2023-02-02,Agent,2000.2,0,2000.2,Confirmed,PNR2057422930
BK0001097,TK0001097,2024-10-16,Agent,1017.66,0,1017.66,Confirmed,PNR1582276913
BK0001098,TK0001098,2023-02-06,Counter,3651.63,0,3651.63,Confirmed,PNR7436003497
BK0001099,TK0001099,2023-10-01,Counter,3123.01,0,3123.01,Confirmed,PNR3177692011
BK0001100,TK0001100,2023-07-09,Counter,743.09,0,743.09,Confirmed,PNR5486828656
BK0001101,TK0001101,2023-06-01,Mobile App,3818.64,44.89,3863.53,Confirmed,PNR1823580645
BK0001102,TK0001102,2024-02-11,Agent,3761.05,0,3761.05,Cancelled,PNR1602305987
BK0001103,TK0001103,2023-08-27,Mobile App,799.68,34.39,834.07,Cancelled,PNR8504629316
BK0001104,TK0001104,2024-07-17,Online,206.33,27.33,233.66,Confirmed,PNR4799464099
BK0001105,TK0001105,2023-10-11,Mobile App,245.03,15.01,260.04,Confirmed,PNR9071034998
BK0001106,TK0001106,2024-09-30,IRCTC,224.42,43.6,268.02,Confirmed,PNR4584118234
BK0001107,TK0001107,2024-11-29,Counter,1156.39,0,1156.39,Confirmed,PNR4533466107
BK0001108,TK0001108,2023-10-03,Mobile App,717.08,43.2,760.28,Confirmed,PNR7996803889
BK0001109,TK0001109,2023-11-20,Mobile App,560.28,13.07,573.35,Confirmed,PNR1546551777
BK0001110,TK0001110,2024-11-12,Agent,297.78,0,297.78,Cancelled,PNR6060624672
BK0001111,TK0001111,2024-06-24,Counter,93.94,0,93.94,Cancelled,PNR2378426165
BK0001112,TK0001112,2023-12-11,Counter,4603.12,0,4603.12,Confirmed,PNR5403647105
BK0001113,TK0001113,2023-11-22,Counter,864.07,0,864.07,Pending,PNR3095360208
BK0001114,TK0001114,2023-11-18,IRCTC,259.76,11.38,271.14,Confirmed,PNR9004523153
BK0001115,TK0001115,2024-04-05,IRCTC,3825,45.71,3870.71,Confirmed,PNR7818511424
BK0001116,TK0001116,2024-08-12,IRCTC,668.55,18.12,686.67,Confirmed,PNR1185148365
BK0001117,TK0001117,2023-03-29,Mobile App,1180.84,26.57,1207.41,Cancelled,PNR1544563823
BK0001118,TK0001118,2023-08-06,Agent,5405.86,0,5405.86,Confirmed,PNR7432148890
BK0001119,TK0001119,2024-02-12,Counter,3448.49,0,3448.49,Cancelled,PNR2118740572
BK0001120,TK0001120,2023-01-12,Agent,585.44,0,585.44,Confirmed,PNR7465344468
BK0001121,TK0001121,2024-10-17,Counter,1054.47,0,1054.47,Confirmed,PNR8391407315
BK0001122,TK0001122,2024-02-18,IRCTC,1989.27,19.91,2009.18,Confirmed,PNR6025320667
BK0001123,TK0001123,2023-11-04,IRCTC,768.06,33.98,802.04,Confirmed,PNR2084149574
BK0001124,TK0001124,2023-11-30,Online,4754.73,13.08,4767.81,Cancelled,PNR7677256722
BK0001125,TK0001125,2024-06-27,Agent,1782.88,0,1782.88,Confirmed,PNR8591894418
BK0001126,TK0001126,2023-07-17,Mobile App,262.92,28.37,291.29,Confirmed,PNR3467918673
BK0001127,TK0001127,2023-06-28,Mobile App,3788.88,29.68,3818.56,Confirmed,PNR6502040602
BK0001128,TK0001128,2023-05-06,IRCTC,412.74,43.53,456.27,Confirmed,PNR1920361827
BK0001129,TK0001129,2024-07-18,Agent,288.65,0,288.65,Confirmed,PNR5035713624
BK0001130,TK0001130,2023-05-25,IRCTC,938.47,11.51,949.98,Confirmed,PNR1015351748
BK0001131,TK0001131,2024-11-28,Online,730.02,23.8,753.82,Confirmed,PNR3880861058
BK0001132,TK0001132,2024-10-22,Agent,9922.63,0,9922.63,Cancelled,PNR1421660322
BK0001133,TK0001133,2023-02-03,IRCTC,579.58,45.92,625.5,Pending,PNR5701800807
BK0001134,TK0001134,2024-07-15,IRCTC,8130.44,43.28,8173.72,Confirmed,PNR5710694658
BK0001135,TK0001135,2023-07-01,IRCTC,3668.81,26.56,3695.37,Confirmed,PNR3342039400
BK0001136,TK0001136,2023-04-23,Agent,3379.96,0,3379.96,Cancelled,PNR1885729092
BK0001137,TK0001137,2023-02-25,Mobile App,5897.22,39.88,5937.1,Confirmed,PNR7323663204
BK0001138,TK0001138,2023-01-19,Counter,408.1,0,408.1,Confirmed,PNR4588405172
BK0001139,TK0001139,2023-10-13,IRCTC,900.02,14.57,914.59,Confirmed,PNR4391294645
BK0001140,TK0001140,2023-06-29,IRCTC,1021.63,20.56,1042.19,Confirmed,PNR2209974718
BK0001141,TK0001141,2023-10-23,Mobile App,4972.21,41.21,5013.42,Pending,PNR6921341537
BK0001142,TK0001142,2023-03-14,IRCTC,746.67,28.7,775.37,Confirmed,PNR4018814085
BK0001143,TK0001143,2024-03-13,Online,2861.04,36.89,2897.93,Confirmed,PNR9229473342
BK0001144,TK0001144,2024-05-07,Online,626.36,21.93,648.29,Confirmed,PNR3730754037
BK0001145,TK0001145,2023-12-11,IRCTC,313.01,36.05,349.06,Cancelled,PNR1643985658
BK0001146,TK0001146,2024-05-19,IRCTC,6754.79,21.29,6776.08,Cancelled,PNR3380510400
BK0001147,TK0001147,2023-04-24,IRCTC,468.86,20.09,488.95,Confirmed,PNR1610760029
BK0001148,TK0001148,2024-09-04,IRCTC,220.43,46.45,266.88,Confirmed,PNR5137459312
BK0001149,TK0001149,2024-12-27,Online,1945.77,26.42,1972.19,Confirmed,PNR7356055552
BK0001150,TK0001150,2024-05-10,Counter,1582.63,0,1582.63,Confirmed,PNR7167871500
BK0001151,TK0001151,2023-01-02,IRCTC,5988.48,31.3,6019.78,Confirmed,PNR9346009751
BK0001152,TK0001152,2023-06-27,Agent,10979.27,0,10979.27,Cancelled,PNR1653963640
BK0001153,TK0001153,2023-06-08,IRCTC,3263.44,11.23,3274.67,Cancelled,PNR5829673544
BK0001154,TK0001154,2023-04-08,Counter,795.26,0,795.26,Confirmed,PNR7932570454
BK0001155,TK0001155,2024-10-22,Counter,3546.72,0,3546.72,Confirmed,PNR9603748131
BK0001156,TK0001156,2024-07-26,Counter,4800.58,0,4800.58,Confirmed,PNR3827208181
BK0001157,TK0001157,2024-01-23,IRCTC,307.08,15.91,322.99,Confirmed,PNR3669641189
BK0001158,TK0001158,2023-04-23,IRCTC,878.41,23.59,902,Cancelled,PNR2197829936
BK0001159,TK0001159,2024-12-21,Online,977.27,21.41,998.68,Confirmed,PNR9849712820
BK0001160,TK0001160,2023-12-04,Agent,7561.42,0,7561.42,Confirmed,PNR7378990589
BK0001161,TK0001161,2023-10-13,Mobile App,1028.44,46.77,1075.21,Confirmed,PNR4340682613
BK0001162,TK0001162,2024-04-23,Online,362.68,42.09,404.77,Cancelled,PNR2474913220
