delay_id,schedule_id,delay_reason,delay_minutes,affected_station_id,reported_date,impact_level,compensation_given,compensation_amount
DLY01610,SCH00610,Freight Priority,26,ST025,2023-01-13,Critical,FALSE,0
DLY01611,SCH00061,Flood/Landslide,37,ST067,2023-12-19,High,TRUE,1872.95
DLY01612,SCH00879,Station Overcrowding,142,ST012,2024-05-05,Low,TRUE,1635.04
DLY01613,SCH00723,Station Overcrowding,149,ST023,2023-08-13,Medium,FALSE,0
DLY01614,SCH00517,Track Maintenance,57,ST034,2024-10-31,Medium,TRUE,947.39
DLY01615,SCH00705,Track Maintenance,16,ST067,2023-09-13,Medium,FALSE,0
DLY01616,SCH00494,Power Failure,58,ST055,2023-10-31,Medium,FALSE,0
DLY01617,SCH00966,Track Maintenance,204,ST025,2023-02-26,High,TRUE,1435.87
DLY01618,SCH00059,Signal Failure,126,ST031,2023-09-03,Medium,FALSE,0
DLY01619,SCH00298,Station Overcrowding,287,ST020,2023-02-10,Medium,FALSE,0
DLY01620,SCH00252,Freight Priority,5,ST055,2023-02-27,Medium,FALSE,0
DLY01621,SCH00416,Station Overcrowding,191,ST016,2024-11-12,High,FALSE,0
DLY01622,SCH00703,Weather,60,ST047,2024-12-27,Medium,FALSE,0
DLY01623,SCH00481,Signal Failure,97,ST017,2023-04-28,Medium,FALSE,0
DLY01624,SCH00559,Signal Failure,270,ST002,2023-03-08,Low,TRUE,1681.05
DLY01625,SCH00544,Technical Fault,229,ST062,2024-03-27,Medium,FALSE,0
DLY01626,SCH00470,Weather,245,ST064,2024-03-03,High,TRUE,1837.11
DLY01627,SCH00396,Freight Priority,286,ST047,2023-01-14,Medium,TRUE,1374.36
DLY01628,SCH00724,Station Overcrowding,21,ST009,2023-08-20,Low,FALSE,0
DLY01629,SCH00384,Flood/Landslide,187,ST053,2024-10-21,Medium,FALSE,0
DLY01630,SCH00339,Congestion,63,ST037,2023-07-08,Low,TRUE,717.8
DLY01631,SCH00963,Accident,181,ST037,2024-01-26,Medium,TRUE,392.44
DLY01632,SCH00584,Track Maintenance,22,ST029,2023-12-30,Medium,FALSE,0
DLY01633,SCH00449,Signal Failure,9,ST033,2023-05-27,Medium,TRUE,513.32
DLY01634,SCH00286,Congestion,180,ST069,2023-12-06,Low,FALSE,0
DLY01635,SCH00383,Freight Priority,52,ST011,2024-06-21,Low,TRUE,897.48
DLY01636,SCH00274,Accident,47,ST058,2023-05-30,Medium,TRUE,1773.16
DLY01637,SCH00377,Track Maintenance,234,ST042,2024-01-11,Medium,TRUE,1717.46
DLY01638,SCH00983,Technical Fault,209,ST035,2024-12-16,High,TRUE,1558.47
DLY01639,SCH00880,Weather,187,ST064,2023-09-29,Low,FALSE,0
DLY01640,SCH00566,Congestion,40,ST030,2023-11-25,High,TRUE,1560.52
DLY01641,SCH00515,Freight Priority,59,ST067,2023-03-31,Low,FALSE,0
DLY01642,SCH00192,Weather,283,ST043,2024-03-14,Medium,TRUE,506.13
DLY01643,SCH00828,Track Maintenance,208,ST057,2024-06-05,Low,FALSE,0
DLY01644,SCH00071,Power Failure,39,ST067,2023-12-31,Low,TRUE,1796.19
DLY01645,SCH00859,Station Overcrowding,206,ST018,2023-02-25,Low,TRUE,887.7
DLY01646,SCH00836,Power Failure,274,ST021,2023-10-10,Medium,FALSE,0
DLY01647,SCH00583,Power Failure,217,ST031,2023-11-25,Low,TRUE,1512.08
DLY01648,SCH00188,Freight Priority,12,ST028,2024-06-23,Low,TRUE,1411.81
DLY01649,SCH00756,Weather,280,ST037,2023-01-13,Medium,FALSE,0
DLY01650,SCH00703,Technical Fault,141,ST064,2023-04-21,Low,FALSE,0
DLY01651,SCH00829,Power Failure,257,ST031,2024-04-18,Low,FALSE,0
DLY01652,SCH00244,Signal Failure,286,ST018,2024-08-01,Low,TRUE,308.21
DLY01653,SCH00932,Track Maintenance,285,ST024,2023-05-05,High,TRUE,1853.61
DLY01654,SCH00635,Power Failure,77,ST055,2024-09-28,Critical,FALSE,0
DLY01655,SCH00395,Signal Failure,89,ST041,2024-10-10,Low,FALSE,0
DLY01656,SCH00022,Power Failure,157,ST042,2024-07-18,High,TRUE,147.14
DLY01657,SCH00927,Station Overcrowding,37,ST028,2024-10-12,Medium,FALSE,0
DLY01658,SCH00077,Congestion,96,ST070,2024-11-28,Low,FALSE,0
DLY01659,SCH00313,Flood/Landslide,159,ST068,2023-07-25,Critical,FALSE,0
DLY01660,SCH00576,Station Overcrowding,34,ST026,2024-04-22,Critical,TRUE,977.29
DLY01661,SCH00156,Freight Priority,282,ST008,2024-02-02,Medium,TRUE,1383.62
DLY01662,SCH00036,Congestion,280,ST035,2023-03-09,Low,FALSE,0
DLY01663,SCH00704,Power Failure,242,ST045,2024-12-16,Low,TRUE,420.26
DLY01664,SCH00689,Power Failure,277,ST030,2024-11-10,Critical,TRUE,1404.28
DLY01665,SCH00932,Accident,177,ST028,2023-05-26,Medium,FALSE,0
DLY01666,SCH00004,Track Maintenance,84,ST012,2023-02-01,Medium,TRUE,414.37
DLY01667,SCH00851,Technical Fault,268,ST011,2023-12-01,High,FALSE,0
DLY01668,SCH00772,Technical Fault,47,ST020,2024-03-19,High,TRUE,733.09
DLY01669,SCH00330,Weather,203,ST069,2024-04-05,High,TRUE,1194.91
DLY01670,SCH00180,Freight Priority,161,ST051,2024-01-06,Low,FALSE,0
DLY01671,SCH00339,Congestion,13,ST055,2023-04-15,Medium,FALSE,0
DLY01672,SCH00685,Flood/Landslide,187,ST020,2023-05-11,Medium,FALSE,0
DLY01673,SCH00374,Technical Fault,20,ST047,2023-08-06,Medium,TRUE,1506.59
DLY01674,SCH00929,Signal Failure,199,ST051,2023-11-02,High,TRUE,480.28
DLY01675,SCH00977,Signal Failure,115,ST018,2024-07-11,High,TRUE,972.99
DLY01676,SCH00715,Technical Fault,173,ST001,2024-08-28,Low,FALSE,0
DLY01677,SCH00492,Flood/Landslide,284,ST024,2023-06-18,Low,FALSE,0
DLY01678,SCH00279,Technical Fault,5,ST068,2024-06-05,Medium,FALSE,0
DLY01679,SCH00317,Congestion,25,ST044,2023-09-07,High,FALSE,0
DLY01680,SCH00224,Freight Priority,284,ST050,2024-02-27,Medium,TRUE,1341.29
DLY01681,SCH00228,Freight Priority,122,ST072,2023-09-19,Medium,FALSE,0
DLY01682,SCH00399,Signal Failure,98,ST047,2023-12-05,Low,TRUE,1703.67
DLY01683,SCH00712,Power Failure,298,ST036,2024-11-22,Medium,TRUE,1493.08
DLY01684,SCH00249,Station Overcrowding,117,ST065,2024-07-30,Medium,FALSE,0
DLY01685,SCH00031,Technical Fault,20,ST065,2023-01-31,Medium,TRUE,1733.14
DLY01686,SCH00969,Freight Priority,132,ST041,2023-03-25,Low,TRUE,1497.22
DLY01687,SCH00243,Power Failure,63,ST015,2024-12-23,Medium,TRUE,854.02
DLY01688,SCH00599,Freight Priority,208,ST016,2023-02-19,Low,FALSE,0
DLY01689,SCH00512,Power Failure,109,ST070,2024-10-14,Medium,TRUE,1723.45
DLY01690,SCH00674,Station Overcrowding,193,ST028,2023-03-17,Low,FALSE,0
DLY01691,SCH00004,Signal Failure,61,ST037,2023-07-12,Critical,FALSE,0
DLY01692,SCH00467,Congestion,21,ST052,2024-06-12,Low,FALSE,0
DLY01693,SCH00212,Accident,266,ST066,2024-01-31,Medium,TRUE,1115.89
DLY01694,SCH00496,Flood/Landslide,131,ST030,2023-11-15,Medium,FALSE,0
DLY01695,SCH00223,Station Overcrowding,96,ST075,2023-05-27,Critical,FALSE,0
DLY01696,SCH00183,Freight Priority,219,ST014,2024-01-15,High,FALSE,0
DLY01697,SCH00124,Freight Priority,202,ST067,2024-10-22,High,FALSE,0
DLY01698,SCH00159,Station Overcrowding,283,ST063,2024-11-20,High,TRUE,1025.08
DLY01699,SCH00839,Track Maintenance,22,ST037,2023-07-11,Medium,TRUE,1141.27
DLY01700,SCH00780,Station Overcrowding,53,ST015,2024-07-28,High,TRUE,372.01
DLY01701,SCH00749,Weather,95,ST065,2023-03-10,Low,FALSE,0
DLY01702,SCH00009,Weather,177,ST064,2023-04-28,High,FALSE,0
DLY01703,SCH00830,Freight Priority,135,ST011,2024-05-04,Low,TRUE,491.67
DLY01704,SCH00879,Accident,238,ST038,2024-07-25,Medium,TRUE,1771.21
DLY01705,SCH00056,Weather,11,ST029,2023-02-24,Low,TRUE,1825.86
DLY01706,SCH00914,Weather,277,ST053,2024-10-29,Low,FALSE,0
DLY01707,SCH00448,Freight Priority,284,ST069,2023-05-13,Medium,TRUE,1269.61
DLY01708,SCH00393,Track Maintenance,168,ST007,2024-10-26,Medium,TRUE,1832.03
DLY01709,SCH00399,Power Failure,191,ST052,2023-09-03,Critical,FALSE,0
DLY01710,SCH00922,Weather,18,ST063,2023-06-29,Low,TRUE,647.83
DLY01711,SCH00744,Accident,243,ST035,2023-03-03,Medium,FALSE,0
DLY01712,SCH00768,Track Maintenance,19,ST038,2024-10-19,Low,FALSE,0
DLY01713,SCH00852,Technical Fault,62,ST036,2023-01-02,Critical,TRUE,840.61
DLY01714,SCH00113,Freight Priority,29,ST069,2024-02-23,High,TRUE,469.95
DLY01715,SCH00251,Accident,35,ST040,2024-05-25,Medium,TRUE,1417.19
DLY01716,SCH00085,Weather,162,ST073,2024-07-08,Low,FALSE,0
DLY01717,SCH00692,Congestion,212,ST018,2023-10-05,Low,FALSE,0
DLY01718,SCH00995,Freight Priority,264,ST036,2023-12-21,Medium,FALSE,0
DLY01719,SCH00474,Weather,152,ST003,2024-05-18,Medium,FALSE,0
DLY01720,SCH00159,Signal Failure,180,ST067,2023-05-19,Medium,TRUE,1820.83
DLY01721,SCH00168,Track Maintenance,63,ST038,2023-07-13,High,TRUE,867.15
DLY01722,SCH00781,Freight Priority,137,ST067,2024-07-05,Medium,TRUE,1949.32
DLY01723,SCH00529,Station Overcrowding,264,ST052,2023-06-22,Low,FALSE,0
DLY01724,SCH00879,Signal Failure,43,ST030,2024-02-28,Medium,FALSE,0
DLY01725,SCH00774,Power Failure,181,ST022,2024-02-18,Medium,TRUE,617.36
DLY01726,SCH00946,Weather,147,ST049,2023-06-24,Medium,FALSE,0
DLY01727,SCH00316,Flood/Landslide,129,ST004,2024-01-16,Critical,FALSE,0
DLY01728,SCH00313,Accident,34,ST034,2024-12-29,High,TRUE,474.11
DLY01729,SCH00884,Flood/Landslide,155,ST059,2024-12-19,High,FALSE,0
DLY01730,SCH00810,Flood/Landslide,37,ST024,2024-10-19,High,TRUE,200.89
DLY01731,SCH00562,Track Maintenance,132,ST032,2024-06-03,Medium,TRUE,111.57
DLY01732,SCH00770,Congestion,240,ST025,2024-09-24,Low,TRUE,1527.95
DLY01733,SCH00627,Power Failure,236,ST036,2024-11-06,High,TRUE,1816.51
DLY01734,SCH00738,Flood/Landslide,42,ST018,2024-01-18,Low,FALSE,0
DLY01735,SCH00188,Station Overcrowding,201,ST014,2023-08-19,Low,FALSE,0
DLY01736,SCH00497,Freight Priority,223,ST067,2024-02-08,High,FALSE,0
DLY01737,SCH00090,Technical Fault,279,ST030,2023-03-31,Low,TRUE,638.27
DLY01738,SCH00742,Flood/Landslide,7,ST037,2023-07-20,Medium,FALSE,0
DLY01739,SCH00059,Congestion,68,ST001,2023-06-08,High,TRUE,1577.74
DLY01740,SCH00925,Flood/Landslide,53,ST071,2023-10-23,Medium,TRUE,920.46
DLY01741,SCH00089,Flood/Landslide,52,ST073,2024-11-22,Critical,TRUE,420.58
DLY01742,SCH00682,Accident,198,ST048,2023-12-18,Medium,TRUE,263.18
DLY01743,SCH00830,Accident,211,ST009,2024-06-18,Critical,TRUE,1153.01
DLY01744,SCH00770,Signal Failure,104,ST064,2023-04-02,Low,FALSE,0
DLY01745,SCH00768,Accident,109,ST006,2024-08-10,Low,FALSE,0
DLY01746,SCH00800,Congestion,169,ST007,2024-10-10,High,TRUE,1853.59
DLY01747,SCH00474,Track Maintenance,166,ST012,2023-02-13,Low,FALSE,0
DLY01748,SCH00975,Weather,8,ST029,2024-06-01,High,TRUE,1720.73
DLY01749,SCH00412,Freight Priority,220,ST048,2023-12-23,Low,FALSE,0
DLY01750,SCH00638,Freight Priority,93,ST023,2024-05-14,High,TRUE,179.22
DLY01751,SCH00575,Flood/Landslide,206,ST030,2024-03-06,Medium,FALSE,0
DLY01752,SCH00742,Freight Priority,236,ST070,2023-07-23,High,TRUE,1031.04
DLY01753,SCH00765,Station Overcrowding,23,ST043,2023-05-20,Low,TRUE,1911.49
DLY01754,SCH00905,Accident,69,ST037,2024-12-14,High,TRUE,1624.87
DLY01755,SCH00458,Track Maintenance,175,ST038,2024-06-27,Medium,FALSE,0
DLY01756,SCH00532,Flood/Landslide,100,ST072,2023-07-13,High,TRUE,159.02
DLY01757,SCH00519,Freight Priority,93,ST050,2024-03-08,Low,TRUE,1127.58
DLY01758,SCH00956,Accident,173,ST071,2024-12-10,Low,TRUE,320.74
DLY01759,SCH00300,Signal Failure,64,ST053,2023-10-16,Medium,FALSE,0
DLY01760,SCH00573,Track Maintenance,192,ST014,2023-03-03,Low,TRUE,188.78
DLY01761,SCH00169,Signal Failure,232,ST003,2024-08-26,Low,FALSE,0
DLY01762,SCH00660,Technical Fault,276,ST037,2023-10-20,High,FALSE,0
DLY01763,SCH00431,Flood/Landslide,169,ST071,2024-03-12,Medium,TRUE,1916.77
DLY01764,SCH00439,Technical Fault,236,ST056,2023-08-14,High,TRUE,1440.87
DLY01765,SCH00515,Accident,158,ST002,2024-01-29,High,TRUE,1992.8
DLY01766,SCH00586,Accident,147,ST033,2024-06-09,Low,TRUE,1256.13
DLY01767,SCH00036,Station Overcrowding,216,ST014,2024-10-27,Medium,TRUE,381.34
DLY01768,SCH00680,Accident,259,ST006,2024-12-22,High,FALSE,0
DLY01769,SCH00040,Congestion,32,ST050,2023-12-10,Medium,TRUE,1629.94
DLY01770,SCH00188,Track Maintenance,296,ST021,2023-01-01,Medium,TRUE,1583.12
DLY01771,SCH00692,Signal Failure,135,ST060,2024-03-26,Medium,TRUE,144.62
DLY01772,SCH00532,Freight Priority,265,ST003,2024-07-25,Medium,FALSE,0
DLY01773,SCH00584,Track Maintenance,214,ST058,2023-03-22,Medium,FALSE,0
DLY01774,SCH00100,Congestion,82,ST015,2023-06-12,Low,FALSE,0
DLY01775,SCH00253,Weather,267,ST056,2023-01-14,Medium,FALSE,0
DLY01776,SCH00956,Station Overcrowding,239,ST061,2023-07-05,Medium,FALSE,0
DLY01777,SCH00806,Power Failure,29,ST067,2023-05-19,Medium,TRUE,509.43
DLY01778,SCH00897,Flood/Landslide,57,ST016,2023-01-29,High,FALSE,0
DLY01779,SCH00661,Power Failure,205,ST026,2024-12-03,Critical,TRUE,1570.31
DLY01780,SCH00747,Power Failure,39,ST060,2023-12-20,Low,TRUE,1277.37
DLY01781,SCH00624,Freight Priority,51,ST057,2023-11-07,Medium,FALSE,0
DLY01782,SCH00964,Station Overcrowding,255,ST013,2023-03-01,Medium,TRUE,1997.19
DLY01783,SCH00616,Congestion,20,ST014,2023-09-18,High,TRUE,375.74
DLY01784,SCH00810,Power Failure,232,ST056,2023-08-09,Low,FALSE,0
DLY01785,SCH00440,Power Failure,187,ST040,2024-01-22,Medium,FALSE,0
DLY01786,SCH00058,Weather,148,ST075,2023-04-26,High,TRUE,133.24
DLY01787,SCH00212,Power Failure,47,ST039,2023-04-29,Medium,FALSE,0
DLY01788,SCH00209,Power Failure,87,ST056,2024-03-05,Critical,TRUE,918.3
DLY01789,SCH00335,Power Failure,216,ST037,2023-01-22,High,TRUE,583.11
DLY01790,SCH00705,Station Overcrowding,162,ST007,2024-04-19,Medium,FALSE,0
DLY01791,SCH00793,Freight Priority,285,ST050,2023-12-08,Medium,TRUE,439.49
DLY01792,SCH00299,Track Maintenance,30,ST066,2023-12-31,Low,FALSE,0
DLY01793,SCH00261,Freight Priority,160,ST016,2023-03-29,Critical,TRUE,1598.28
DLY01794,SCH00018,Technical Fault,229,ST002,2023-11-29,Medium,FALSE,0
DLY01795,SCH00148,Technical Fault,97,ST027,2023-03-21,High,TRUE,377.96
DLY01796,SCH00936,Technical Fault,36,ST006,2024-10-12,Medium,FALSE,0
DLY01797,SCH00419,Power Failure,94,ST038,2024-05-24,Critical,FALSE,0
DLY01798,SCH00005,Power Failure,230,ST001,2023-07-12,Low,FALSE,0
DLY01799,SCH00019,Signal Failure,143,ST059,2024-08-07,Medium,TRUE,1011.17
DLY01800,SCH00069,Technical Fault,61,ST058,2023-04-15,Critical,FALSE,0
DLY01801,SCH00869,Track Maintenance,200,ST005,2023-09-16,Medium,TRUE,777.19
DLY01802,SCH00984,Weather,140,ST003,2024-01-02,Low,FALSE,0
DLY01803,SCH00473,Technical Fault,196,ST027,2023-05-26,Critical,FALSE,0
DLY01804,SCH00326,Technical Fault,198,ST002,2023-04-24,Medium,FALSE,0
DLY01805,SCH00875,Technical Fault,228,ST044,2024-06-29,Critical,FALSE,0
DLY01806,SCH00027,Flood/Landslide,19,ST066,2024-03-03,Low,FALSE,0
DLY01807,SCH00504,Congestion,123,ST075,2023-09-23,Medium,FALSE,0
DLY01808,SCH00037,Technical Fault,158,ST037,2024-12-29,Medium,FALSE,0
DLY01809,SCH00548,Congestion,143,ST064,2023-08-23,Medium,FALSE,0
DLY01810,SCH00173,Freight Priority,156,ST043,2023-11-11,Critical,FALSE,0
DLY01811,SCH00217,Technical Fault,283,ST020,2024-06-01,Medium,FALSE,0
DLY01812,SCH00327,Accident,225,ST007,2024-08-21,Low,TRUE,1681.72
DLY01813,SCH00624,Station Overcrowding,177,ST021,2024-09-14,High,TRUE,310.73
DLY01814,SCH00198,Accident,173,ST007,2023-01-26,Critical,FALSE,0
DLY01815,SCH00064,Technical Fault,243,ST073,2024-02-01,Medium,FALSE,0
DLY01816,SCH00293,Flood/Landslide,210,ST036,2023-03-04,Medium,TRUE,1662.99
DLY01817,SCH00639,Congestion,124,ST074,2024-12-11,Low,FALSE,0
DLY01818,SCH00903,Accident,259,ST066,2023-05-14,Medium,TRUE,520.92
DLY01819,SCH00678,Freight Priority,175,ST068,2024-06-24,Low,TRUE,1077.95
DLY01820,SCH00991,Station Overcrowding,190,ST011,2023-04-20,High,FALSE,0
DLY01821,SCH00684,Weather,219,ST038,2024-02-28,Low,TRUE,1129.76
DLY01822,SCH00354,Technical Fault,143,ST044,2023-01-06,Medium,FALSE,0
DLY01823,SCH00247,Technical Fault,186,ST024,2024-07-24,Critical,FALSE,0
DLY01824,SCH00357,Freight Priority,43,ST038,2024-11-27,Low,TRUE,1565.78
DLY01825,SCH00978,Track Maintenance,253,ST048,2024-01-30,Low,FALSE,0
DLY01826,SCH00223,Accident,37,ST047,2023-08-27,High,TRUE,244.44
DLY01827,SCH00347,Accident,186,ST018,2024-11-08,Medium,TRUE,599.41
DLY01828,SCH00334,Weather,282,ST056,2024-07-19,Medium,TRUE,647.11
DLY01829,SCH00593,Congestion,179,ST057,2024-02-10,Medium,FALSE,0
DLY01830,SCH00154,Accident,273,ST024,2023-02-15,Medium,TRUE,1686.69
DLY01831,SCH00949,Flood/Landslide,90,ST010,2023-01-24,Low,TRUE,1107.45
DLY01832,SCH00544,Flood/Landslide,265,ST054,2023-05-27,Medium,FALSE,0
DLY01833,SCH00078,Congestion,81,ST038,2023-10-26,Critical,TRUE,1284.3
DLY01834,SCH00626,Power Failure,202,ST034,2024-10-04,Critical,TRUE,730.52
DLY01835,SCH00723,Weather,294,ST046,2023-06-11,Medium,FALSE,0
DLY01836,SCH00337,Accident,194,ST019,2024-08-30,Low,TRUE,527.64
DLY01837,SCH00109,Track Maintenance,32,ST006,2024-11-01,Critical,TRUE,926.85
DLY01838,SCH00809,Station Overcrowding,76,ST020,2024-09-27,Critical,TRUE,1462.21
DLY01839,SCH00966,Track Maintenance,277,ST052,2024-04-08,Medium,TRUE,441.79
DLY01840,SCH00305,Power Failure,231,ST054,2024-05-01,Medium,FALSE,0
DLY01841,SCH00224,Flood/Landslide,58,ST010,2023-10-17,Medium,FALSE,0
DLY01842,SCH00984,Accident,251,ST063,2024-08-04,High,FALSE,0
DLY01843,SCH00570,Freight Priority,162,ST054,2023-01-12,Medium,TRUE,161.74
DLY01844,SCH00313,Flood/Landslide,288,ST074,2024-09-30,Low,FALSE,0
DLY01845,SCH00894,Congestion,163,ST019,2024-11-03,High,TRUE,1930.67
DLY01846,SCH00175,Track Maintenance,128,ST061,2023-02-26,Critical,TRUE,1187.16
DLY01847,SCH00709,Congestion,156,ST071,2024-06-19,Low,FALSE,0
DLY01848,SCH00524,Freight Priority,273,ST058,2023-12-31,High,TRUE,1810.2
DLY01849,SCH00103,Technical Fault,176,ST011,2024-07-10,Low,TRUE,781.07
DLY01850,SCH00643,Flood/Landslide,120,ST068,2023-10-14,Low,TRUE,675.63
DLY01851,SCH00249,Track Maintenance,252,ST004,2023-06-11,Medium,FALSE,0
DLY01852,SCH00223,Signal Failure,151,ST059,2023-10-11,Low,FALSE,0
DLY01853,SCH00136,Track Maintenance,113,ST059,2024-07-09,Low,FALSE,0
DLY01854,SCH00163,Station Overcrowding,280,ST055,2024-05-14,Medium,FALSE,0
DLY01855,SCH00922,Congestion,138,ST005,2023-05-16,Low,TRUE,1164.53
DLY01856,SCH00579,Power Failure,80,ST047,2024-12-20,High,FALSE,0
DLY01857,SCH00804,Power Failure,294,ST051,2024-10-04,High,FALSE,0
DLY01858,SCH00463,Station Overcrowding,127,ST019,2024-07-22,High,TRUE,1730.1
DLY01859,SCH00759,Weather,198,ST056,2023-06-26,Medium,TRUE,817.12
DLY01860,SCH00895,Signal Failure,88,ST007,2023-09-25,Low,FALSE,0
DLY01861,SCH00311,Weather,253,ST070,2024-04-01,Medium,TRUE,422.69
DLY01862,SCH00243,Station Overcrowding,277,ST020,2023-01-11,Medium,TRUE,1107.27
DLY01863,SCH00963,Weather,218,ST035,2023-12-09,Low,FALSE,0
DLY01864,SCH00694,Track Maintenance,114,ST037,2024-08-28,Low,TRUE,624.81
DLY01865,SCH00189,Freight Priority,150,ST066,2024-01-31,High,TRUE,1028.69
DLY01866,SCH00266,Technical Fault,212,ST035,2024-07-19,Medium,TRUE,1663.79
DLY01867,SCH00203,Weather,140,ST070,2024-05-21,Medium,TRUE,128.22
DLY01868,SCH00231,Track Maintenance,61,ST026,2023-07-01,Low,FALSE,0
DLY01869,SCH00631,Track Maintenance,91,ST035,2023-01-16,Medium,FALSE,0
DLY01870,SCH00761,Track Maintenance,67,ST043,2023-08-25,Critical,FALSE,0
DLY01871,SCH00274,Technical Fault,135,ST014,2023-09-23,Critical,FALSE,0
DLY01872,SCH00339,Technical Fault,126,ST037,2023-12-18,Medium,TRUE,731.04
DLY01873,SCH00397,Signal Failure,232,ST013,2023-08-06,Critical,FALSE,0
DLY01874,SCH00644,Weather,17,ST070,2023-01-14,Critical,TRUE,1201.21
DLY01875,SCH00888,Signal Failure,221,ST034,2023-09-20,Medium,FALSE,0
DLY01876,SCH00252,Freight Priority,18,ST043,2023-02-16,Medium,TRUE,507.56
DLY01877,SCH00501,Freight Priority,115,ST031,2024-08-02,Medium,TRUE,514.25
DLY01878,SCH00407,Track Maintenance,19,ST040,2024-12-30,Low,FALSE,0
DLY01879,SCH00823,Weather,170,ST002,2023-02-01,Low,TRUE,442.43
DLY01880,SCH00449,Technical Fault,238,ST023,2023-09-07,Medium,TRUE,604.95
DLY01881,SCH00924,Station Overcrowding,83,ST057,2024-11-07,Critical,FALSE,0
DLY01882,SCH00524,Station Overcrowding,244,ST010,2024-09-10,Medium,TRUE,1267.09
DLY01883,SCH00980,Weather,223,ST048,2024-02-17,Medium,FALSE,0
DLY01884,SCH00289,Technical Fault,206,ST032,2024-01-14,Medium,FALSE,0
DLY01885,SCH00705,Technical Fault,49,ST020,2024-09-07,Medium,TRUE,632.99
DLY01886,SCH00733,Freight Priority,171,ST014,2024-10-13,Critical,TRUE,1913.07
DLY01887,SCH00670,Power Failure,154,ST033,2024-08-28,Critical,TRUE,1465.72
DLY01888,SCH00905,Station Overcrowding,88,ST072,2023-02-23,High,FALSE,0
DLY01889,SCH00222,Weather,166,ST039,2024-09-27,Critical,TRUE,1465.48
DLY01890,SCH00962,Technical Fault,70,ST039,2023-02-01,Critical,FALSE,0
DLY01891,SCH00316,Weather,141,ST003,2024-03-01,High,FALSE,0
DLY01892,SCH00953,Weather,255,ST062,2023-10-14,Medium,FALSE,0
DLY01893,SCH00950,Power Failure,248,ST053,2023-02-15,Medium,FALSE,0
DLY01894,SCH00910,Station Overcrowding,222,ST002,2024-01-06,Medium,TRUE,969.41
DLY01895,SCH00910,Signal Failure,158,ST037,2023-07-18,Medium,FALSE,0
DLY01896,SCH00328,Freight Priority,220,ST030,2023-03-23,Low,FALSE,0
DLY01897,SCH00966,Weather,99,ST030,2024-07-03,Critical,FALSE,0
DLY01898,SCH00150,Station Overcrowding,202,ST072,2023-08-16,Medium,TRUE,1373.12
DLY01899,SCH00264,Station Overcrowding,191,ST043,2024-04-08,High,FALSE,0
DLY01900,SCH00511,Station Overcrowding,192,ST070,2023-08-01,Medium,FALSE,0
DLY01901,SCH00003,Power Failure,268,ST068,2023-01-04,Critical,TRUE,117.61
DLY01902,SCH00602,Track Maintenance,50,ST009,2024-12-26,High,TRUE,1213.08
DLY01903,SCH00295,Signal Failure,131,ST010,2023-11-13,Medium,TRUE,647.2
DLY01904,SCH00587,Freight Priority,85,ST013,2023-04-17,Medium,FALSE,0
DLY01905,SCH00526,Weather,178,ST039,2024-01-04,Low,FALSE,0
DLY01906,SCH00041,Freight Priority,214,ST058,2024-04-28,Medium,FALSE,0
DLY01907,SCH00424,Power Failure,257,ST002,2024-02-09,Medium,TRUE,1732.58
DLY01908,SCH00827,Technical Fault,75,ST038,2023-01-03,Low,TRUE,1920.81
DLY01909,SCH00845,Station Overcrowding,16,ST074,2024-11-24,Medium,TRUE,364.43
DLY01910,SCH00713,Flood/Landslide,183,ST052,2023-02-09,Low,TRUE,500.54
DLY01911,SCH00978,Congestion,59,ST038,2023-03-26,Low,FALSE,0
DLY01912,SCH00207,Technical Fault,225,ST040,2023-06-30,High,FALSE,0
DLY01913,SCH00948,Weather,168,ST045,2024-10-25,High,FALSE,0
DLY01914,SCH00082,Congestion,57,ST045,2023-02-22,High,TRUE,1773.98
DLY01915,SCH00203,Signal Failure,212,ST002,2023-01-01,Medium,TRUE,614.42
DLY01916,SCH00508,Signal Failure,257,ST029,2024-01-19,High,TRUE,758.2
DLY01917,SCH00884,Weather,127,ST048,2024-08-18,High,TRUE,717.62
DLY01918,SCH00862,Station Overcrowding,50,ST027,2024-10-03,High,FALSE,0
DLY01919,SCH00469,Accident,176,ST021,2024-08-30,Medium,FALSE,0
DLY01920,SCH00961,Flood/Landslide,75,ST042,2024-03-28,Medium,FALSE,0
DLY01921,SCH00764,Freight Priority,256,ST070,2023-05-25,Low,FALSE,0
DLY01922,SCH00897,Technical Fault,180,ST062,2023-01-16,Low,TRUE,1202.23
DLY01923,SCH00303,Congestion,75,ST051,2023-08-07,Low,TRUE,1985.32
DLY01924,SCH00530,Accident,187,ST048,2023-11-21,Low,TRUE,1643.93
DLY01925,SCH00394,Freight Priority,109,ST066,2023-12-04,Medium,FALSE,0
DLY01926,SCH00698,Accident,10,ST058,2024-09-09,High,TRUE,1290.27
DLY01927,SCH00985,Flood/Landslide,257,ST067,2023-11-28,Medium,FALSE,0
DLY01928,SCH00968,Technical Fault,55,ST049,2023-10-05,Critical,FALSE,0
DLY01929,SCH00411,Signal Failure,281,ST054,2024-02-05,Medium,TRUE,448.55
DLY01930,SCH00937,Station Overcrowding,12,ST016,2023-12-12,Medium,TRUE,614.36
DLY01931,SCH00949,Power Failure,207,ST007,2024-02-09,Low,FALSE,0
